1,2,3,4,5
2017/12/22,1286,31858,8104617.858,0.0612
2017/12/23,1286,14925,5537410.754,0.0467
2017/12/24,1286,9781,5411604.133,0.0478
2017/12/22,1510,0,0,0.0154
2017/12/23,1510,0,0,0.0152
2017/12/24,1510,0,0,0.0152
2017/12/22,1119,13229,6886072.643,0.0228
2017/12/23,1119,17419,9852788.783,0.0269
2017/12/24,1119,15875,6281227.047,0.0268
2017/12/22,1945,2538,1014383.369,0.0099
2017/12/23,1945,2581,904347.93,0.0092
2017/12/24,1945,1952,726361.494,0.009
2017/12/22,1708,74939,9839514.486,0.0633
2017/12/23,1708,70673,9113511.974,0.0634
2017/12/24,1708,67764,9787051.581,0.0668
2017/12/22,1449,13608,11463634.35,0.0635
2017/12/23,1449,11785,12945078.93,0.0807
2017/12/24,1449,13115,16658910.82,0.0766
2017/12/22,1205,4335,3746236.234,0.0307
2017/12/23,1205,3873,3362761.3,0.0306
2017/12/24,1205,3852,2641617.348,0.0246
2017/12/22,1255,21074,11151814.13,0.0699
2017/12/23,1255,23183,17710728.74,0.0876
2017/12/24,1255,23723,16476599.11,0.0841
2017/12/22,1958,40395,12601838.84,0.0338
2017/12/23,1958,44899,12691065.21,0.0326
2017/12/24,1958,44614,9514132.055,0.0283
2017/12/22,1359,158159,63317961.5,0.1841
2017/12/23,1359,181884,48935823.24,0.1896
2017/12/24,1359,169434,50745768.67,0.1741
2017/12/22,1221,26797,72811347.87,0.163
2017/12/23,1221,23354,87681732.23,0.1798
2017/12/24,1221,26058,78734887.35,0.1708
2017/12/22,1100,74299,34490471.31,0.1458
2017/12/23,1100,77862,38228345.46,0.1627
2017/12/24,1100,71750,29610920.34,0.1282
2017/12/22,1655,511,58146.028,0.0072
2017/12/23,1655,179,133102.597,0.0075
2017/12/24,1655,732,210100.603,0.0075
2017/12/22,1956,4571,2420435.514,0.0126
2017/12/23,1956,4958,1559855.567,0.0112
2017/12/24,1956,5332,1849975.396,0.0125
2017/12/22,1960,31646,19193300.86,0.0822
2017/12/23,1960,35914,20459624.74,0.0823
2017/12/24,1960,38456,22494382.64,0.09
2017/12/22,1000,33871,19405999.63,0.072
2017/12/23,1000,36986,25663257.25,0.0947
2017/12/24,1000,39922,27645613.86,0.0915
2017/12/22,1547,8402,2795019.152,0.0189
2017/12/23,1547,4206,3137852.138,0.0166
2017/12/24,1547,4688,3809997.471,0.0208
2017/12/22,1899,2258,343287.155,0.0094
2017/12/23,1899,828,511988.071,0.0102
2017/12/24,1899,539,251292.014,0.0087
2017/12/22,1132,54221,30626857.26,0.2055
2017/12/23,1132,50313,36677417.14,0.239
2017/12/24,1132,55177,40688186.06,0.2304
2017/12/22,1804,28509,35032474.2,0.1281
2017/12/23,1804,28085,37890438.9,0.1271
2017/12/24,1804,21035,32407863.14,0.1184
2017/12/22,1672,18610,12888434.86,0.1687
2017/12/23,1672,18238,9417228.922,0.1178
2017/12/24,1672,19584,17459000.9,0.1676
2017/12/22,1929,7096,3299609.31,0.0195
2017/12/23,1929,7817,2037293.073,0.0175
2017/12/24,1929,5351,2463212.016,0.0182
2017/12/22,1536,15933,12749479.2,0.0917
2017/12/23,1536,15310,17400506.38,0.0931
2017/12/24,1536,13881,15630006.15,0.0848
2017/12/22,1123,5016,1737798.829,0.013
2017/12/23,1123,3820,1640515.837,0.0131
2017/12/24,1123,3437,1219190.378,0.0122
2017/12/22,1811,4646,2226896.242,0.0149
2017/12/23,1811,6414,1836130.202,0.0149
2017/12/24,1811,6022,2748686.624,0.0167
2017/12/22,1730,7688,3422002.764,0.0187
2017/12/23,1730,7832,2838437.707,0.0184
2017/12/24,1730,6999,5855994.658,0.0227
2017/12/22,1020,34639,14362711.32,0.0576
2017/12/23,1020,31390,16958140.91,0.0564
2017/12/24,1020,27914,14886169.83,0.0549
2017/12/22,1903,12665,5791209.527,0.0755
2017/12/23,1903,14037,5596240.373,0.0715
2017/12/24,1903,14968,6326201.196,0.0662
2017/12/22,1837,58466,90202726.53,0.2573
2017/12/23,1837,33629,50560986.45,0.1445
2017/12/24,1837,38672,90515408.56,0.2484
2017/12/22,1003,29440,15459767.95,0.0468
2017/12/23,1003,22816,12137653.8,0.0335
2017/12/24,1003,21233,16581621.92,0.049
2017/12/22,1756,3710,2037364.953,0.025
2017/12/23,1756,3484,1665731.514,0.0238
2017/12/24,1756,3806,1612010.794,0.0256
2017/12/22,1461,38952,10654382.43,0.0346
2017/12/23,1461,6959,2353684.996,0.0139
2017/12/24,1461,5778,726264.779,0.0104
2017/12/22,1575,0,0,/0
2017/12/23,1575,0,0,/0
2017/12/24,1575,0,0,/0
2017/12/22,1834,31043,20626538.51,0.0678
2017/12/23,1834,38542,21332027.75,0.0739
2017/12/24,1834,35810,24247022.68,0.0821
2017/12/22,1423,25173,8371792.242,0.0418
2017/12/23,1423,28533,8356222.013,0.0399
2017/12/24,1423,27956,12821460.41,0.059
2017/12/22,1716,62762,28058370.18,0.0821
2017/12/23,1716,61640,20268732.32,0.07
2017/12/24,1716,58948,21055656.8,0.0742
2017/12/22,1342,8863,968527.946,0.0127
2017/12/23,1342,9191,6946070.778,0.0312
2017/12/24,1342,9429,4476161.718,0.0208
2017/12/22,1266,42044,12297144.87,0.0427
2017/12/23,1266,41002,17074547.79,0.0534
2017/12/24,1266,42132,9749220.368,0.0438
2017/12/22,1807,395,306123.144,0.0108
2017/12/23,1807,384,561774.558,0.0125
2017/12/24,1807,885,1781872.155,0.022
2017/12/22,1846,12078,4962158.908,0.0229
2017/12/23,1846,12392,6317841.696,0.0231
2017/12/24,1846,13932,3993269.112,0.026
2017/12/22,1162,1334,997097.342,0.0105
2017/12/23,1162,1165,2022878.044,0.0118
2017/12/24,1162,1593,1113681.829,0.0112
2017/12/22,1520,3592,1521935.34,0.0125
2017/12/23,1520,5190,3024713.393,0.016
2017/12/24,1520,6541,3433614.387,0.0183
2017/12/22,1517,1864,103969.272,0.0157
2017/12/23,1517,1615,211483.974,0.0163
2017/12/24,1517,1440,119234.78,0.0155
2017/12/22,1979,39561,15212954.49,0.0542
2017/12/23,1979,48053,17747389.55,0.0618
2017/12/24,1979,42604,16167061.64,0.054
2017/12/22,1876,40890,29983845.52,0.113
2017/12/23,1876,27971,15622777.5,0.0619
2017/12/24,1876,25667,15109357.97,0.0625
2017/12/22,1554,93917,45853236.82,0.1228
2017/12/23,1554,95329,41476111.71,0.1022
2017/12/24,1554,87337,39496151.77,0.1142
2017/12/22,1932,55076,14779266.73,0.0477
2017/12/23,1932,51848,16215328.13,0.0462
2017/12/24,1932,54552,14799581.5,0.0415
2017/12/22,1420,25499,14580898.02,0.0414
2017/12/23,1420,46358,21736094.7,0.0521
2017/12/24,1420,65925,21106995.19,0.0506
2017/12/22,1988,169108,144676044.8,0.3503
2017/12/23,1988,128606,98178755.03,0.2474
2017/12/24,1988,116765,92951864.24,0.2495
2017/12/22,1247,0,0,/0
2017/12/23,1247,0,0,/0
2017/12/24,1247,0,0,/0
