1,2,3,4,5
2017/12/16,1286,13601,8252642.321,0.058
2017/12/17,1286,13344,11015866.96,0.0756
2017/12/18,1286,23643,9534932.079,0.0578
2017/12/16,1510,0,0,0.015
2017/12/17,1510,0,0,0.0149
2017/12/18,1510,0,0,0.0153
2017/12/16,1119,13556,8797538.202,0.0233
2017/12/17,1119,14244,10977224.4,0.0283
2017/12/18,1119,12230,6439986.397,0.0205
2017/12/16,1945,1992,1185413.526,0.0116
2017/12/17,1945,4026,1336494.898,0.0114
2017/12/18,1945,3648,1734940.136,0.0123
2017/12/16,1708,74127,6408222.055,0.0506
2017/12/17,1708,77210,8288638.666,0.0588
2017/12/18,1708,93432,9265748.21,0.0622
2017/12/16,1449,12276,13770407.49,0.0698
2017/12/17,1449,13992,16268871.95,0.0878
2017/12/18,1449,10386,8089461.634,0.0548
2017/12/16,1205,4889,2649751.8,0.0259
2017/12/17,1205,4992,4943373.607,0.0321
2017/12/18,1205,4660,3139611.161,0.026
2017/12/16,1255,24134,18885386.55,0.0792
2017/12/17,1255,22763,14306148.17,0.065
2017/12/18,1255,20892,10269193.47,0.0521
2017/12/16,1958,45323,11236365.83,0.031
2017/12/17,1958,46942,13869130.48,0.0367
2017/12/18,1958,39459,13005473.55,0.0318
2017/12/16,1359,192268,64437244.64,0.2222
2017/12/17,1359,179237,53990955.24,0.178
2017/12/18,1359,184072,47716388.24,0.1684
2017/12/16,1221,22016,77327946,0.1658
2017/12/17,1221,28417,110177411.8,0.228
2017/12/18,1221,29454,93768714.3,0.2096
2017/12/16,1100,71686,37868533.61,0.1501
2017/12/17,1100,70675,30588057.37,0.158
2017/12/18,1100,68708,35989847.93,0.1559
2017/12/16,1655,648,1482382.829,0.0129
2017/12/17,1655,89,23903.491,0.0068
2017/12/18,1655,324,58667.616,0.0071
2017/12/16,1956,1607,827300.2,0.0096
2017/12/17,1956,6921,1537730.766,0.0112
2017/12/18,1956,5051,1941768.22,0.0118
2017/12/16,1960,32220,15606482.4,0.0749
2017/12/17,1960,34333,19472940.96,0.0842
2017/12/18,1960,29940,15564497.44,0.0631
2017/12/16,1000,34030,32723767.73,0.1275
2017/12/17,1000,34295,28241540.66,0.0933
2017/12/18,1000,32295,15212820.14,0.0659
2017/12/16,1547,4899,7319162.917,0.0306
2017/12/17,1547,5445,5504405.825,0.0279
2017/12/18,1547,6677,2876162.963,0.0175
2017/12/16,1899,963,316719.821,0.0092
2017/12/17,1899,496,118296.865,0.0077
2017/12/18,1899,2785,938665.086,0.0127
2017/12/16,1132,30253,25120665.16,0.2592
2017/12/17,1132,58566,38016623.31,0.2473
2017/12/18,1132,49387,38980250.2,0.237
2017/12/16,1804,21704,32172919.87,0.1103
2017/12/17,1804,13118,27354353.75,0.0906
2017/12/18,1804,30284,32342456.32,0.1081
2017/12/16,1672,16778,11600015.88,0.1252
2017/12/17,1672,16625,12005832,0.1206
2017/12/18,1672,16147,19376349.39,0.1589
2017/12/16,1929,7590,3651739.204,0.0216
2017/12/17,1929,6585,1591651.981,0.0159
2017/12/18,1929,6968,3625938.907,0.0188
2017/12/16,1536,12256,29770761.85,0.1416
2017/12/17,1536,14044,12916090.9,0.074
2017/12/18,1536,13979,6882033.196,0.0514
2017/12/16,1123,3684,1829606.414,0.0121
2017/12/17,1123,4247,1105771.42,0.011
2017/12/18,1123,4231,991822.192,0.011
2017/12/16,1811,5933,3884970.623,0.0199
2017/12/17,1811,7024,2738244.282,0.016
2017/12/18,1811,3366,1520189.976,0.013
2017/12/16,1730,6847,3330073.88,0.0183
2017/12/17,1730,6701,4913807.194,0.0207
2017/12/18,1730,6480,2963617.994,0.0178
2017/12/16,1020,27211,14141428.97,0.0563
2017/12/17,1020,28522,13596301.4,0.0526
2017/12/18,1020,32910,16424227.55,0.0609
2017/12/16,1903,13197,4501737.912,0.0494
2017/12/17,1903,9491,4201353.745,0.0617
2017/12/18,1903,14548,7117743.34,0.0552
2017/12/16,1837,36663,42299182.04,0.1328
2017/12/17,1837,35748,51648335.46,0.153
2017/12/18,1837,62702,107996594.3,0.3122
2017/12/16,1003,24655,10574454.04,0.0298
2017/12/17,1003,20215,11775733.39,0.0373
2017/12/18,1003,28557,8464782.946,0.0283
2017/12/16,1756,3255,2491408.774,0.0291
2017/12/17,1756,3478,5051798.446,0.0392
2017/12/18,1756,4248,1448876.29,0.0236
2017/12/16,1461,6707,571873.559,0.011
2017/12/17,1461,3270,1267443.446,0.0111
2017/12/18,1461,42431,7042578.749,0.0288
2017/12/16,1575,0,0,/0
2017/12/17,1575,0,0,/0
2017/12/18,1575,0,0,/0
2017/12/16,1834,37643,23416482.66,0.0961
2017/12/17,1834,36498,23421134.85,0.0976
2017/12/18,1834,30946,21905461.78,0.0843
2017/12/16,1423,28605,20665815.48,0.0736
2017/12/17,1423,28476,17148370.83,0.0648
2017/12/18,1423,24482,9122517.625,0.0425
2017/12/16,1716,65050,28545556.33,0.0926
2017/12/17,1716,61017,25096112.17,0.0775
2017/12/18,1716,58435,27097526.35,0.0796
2017/12/16,1342,10235,2147058.577,0.0218
2017/12/17,1342,10042,2463008.859,0.0199
2017/12/18,1342,7530,670883.252,0.0127
2017/12/16,1266,39715,11730995.27,0.0449
2017/12/17,1266,38605,17777746.85,0.0538
2017/12/18,1266,39586,18632354.98,0.0648
2017/12/16,1807,508,288425.426,0.0109
2017/12/17,1807,512,282504.287,0.0105
2017/12/18,1807,809,930400.188,0.0129
2017/12/16,1846,12241,4984676.145,0.0255
2017/12/17,1846,14817,4794116.303,0.0234
2017/12/18,1846,13332,4619575.821,0.0213
2017/12/16,1162,1630,527038.394,0.0093
2017/12/17,1162,1225,2723321.244,0.0125
2017/12/18,1162,1201,285793.403,0.0089
2017/12/16,1520,4520,2218911.971,0.0132
2017/12/17,1520,4725,1229347.446,0.0125
2017/12/18,1520,3949,1894533.578,0.0137
2017/12/16,1517,2826,768196.368,0.0193
2017/12/17,1517,3186,701332.98,0.0184
2017/12/18,1517,2261,221692.817,0.0164
2017/12/16,1979,49375,17392336.05,0.061
2017/12/17,1979,50438,14624890.14,0.0584
2017/12/18,1979,55144,13417093.95,0.0525
2017/12/16,1876,27095,12872701.49,0.0551
2017/12/17,1876,26057,14502341.69,0.0608
2017/12/18,1876,43957,34115325.09,0.1532
2017/12/16,1554,48768,39633793.19,0.1708
2017/12/17,1554,92301,44666767.87,0.1177
2017/12/18,1554,94400,42464190.11,0.1177
2017/12/16,1932,45173,15618981.79,0.047
2017/12/17,1932,49258,19523583.78,0.052
2017/12/18,1932,51657,15834910.3,0.0441
2017/12/16,1420,41138,15610482.2,0.0424
2017/12/17,1420,41645,16147461.29,0.0429
2017/12/18,1420,19479,9250292.481,0.0307
2017/12/16,1988,118741,72941548.03,0.2009
2017/12/17,1988,107325,90790855.77,0.2372
2017/12/18,1988,172292,169771247.6,0.3918
2017/12/16,1247,0,0,/0
2017/12/17,1247,0,0,/0
2017/12/18,1247,0,0,/0
2017/12/16,1309,55405,24761389.99,0.1184
2017/12/17,1309,56178,18990055.42,0.0954
2017/12/18,1309,53741,21260152.16,0.1003
2017/12/16,1969,20727,23066343.41,0.0503
2017/12/17,1969,21067,12359237.15,0.0414
2017/12/18,1969,17552,13712596.82,0.0439
2017/12/16,1630,1096,74717.536,0.0065
2017/12/17,1630,1389,50444.541,0.0063
2017/12/18,1630,1144,66269.848,0.0065
2017/12/16,1760,82755,32445421.13,0.0776
2017/12/17,1760,79332,24334856.9,0.0669
2017/12/18,1760,66862,23377303.8,0.0731
2017/12/16,1233,143005,64397724.62,0.1314
2017/12/17,1233,141804,70736351.14,0.1529
2017/12/18,1233,138455,60200953.75,0.1299
2017/12/16,1728,2680,1036106.528,0.0112
2017/12/17,1728,5268,2797564.495,0.0156
2017/12/18,1728,2554,1419251.145,0.0116
2017/12/16,1593,2178,1040982.714,0.0098
2017/12/17,1593,2226,954659.434,0.0101
2017/12/18,1593,2231,870045.825,0.0109
2017/12/16,1934,148,87024.071,0.0074
2017/12/17,1934,249,241087.451,0.0076
2017/12/18,1934,4920,5117969.543,0.0196
2017/12/16,1645,7195,5277377.711,0.0283
2017/12/17,1645,4500,2300162.81,0.0154
2017/12/18,1645,37282,19828446.06,0.0566
2017/12/16,1005,0,0,/0
2017/12/17,1005,0,0,/0
2017/12/18,1005,0,0,/0
2017/12/16,1373,9804,1985427.247,0.0174
2017/12/17,1373,10329,4044716.05,0.0278
2017/12/18,1373,8849,2548845.277,0.0235
2017/12/16,1794,1746,801644.763,0.0102
2017/12/17,1794,2204,2829440.606,0.0141
2017/12/18,1794,2305,569201.024,0.01
2017/12/16,1757,11914,7832937.847,0.0354
2017/12/17,1757,11514,6815831.658,0.0369
2017/12/18,1757,5651,3679461.912,0.0372
2017/12/16,1052,13421,15380483.31,0.0811
2017/12/17,1052,11895,11954835.24,0.0736
2017/12/18,1052,11770,10366450.9,0.0614
2017/12/16,1718,16918,15238972.86,0.0541
2017/12/17,1718,16895,14910598.48,0.0529
2017/12/18,1718,17513,21827213.11,0.0677
2017/12/16,1812,55526,57257531.65,0.2095
2017/12/17,1812,45372,55116435.5,0.2012
2017/12/18,1812,50348,50293883.97,0.183
2017/12/16,1599,38610,18040003.38,0.0589
2017/12/17,1599,39976,20403763.42,0.0607
2017/12/18,1599,42194,21508439.48,0.0633
2017/12/16,1590,5,15.333,0.0071
2017/12/17,1590,0,0,0.0071
2017/12/18,1590,0,0,0.0072
2017/12/16,1073,9378,16545803.45,0.1025
2017/12/17,1073,5949,14879313.52,0.1478
2017/12/18,1073,10465,20050617.66,0.1144
2017/12/16,1331,2259,129667.364,0.0166
2017/12/17,1331,1797,138719.685,0.0176
2017/12/18,1331,2105,1168410.648,0.0245
2017/12/16,1497,27953,12216693.31,0.0648
2017/12/17,1497,25367,8015472.612,0.0454
2017/12/18,1497,26331,9778784.777,0.046
2017/12/16,1430,15082,32773149.85,0.0645
2017/12/17,1430,10167,32377472.23,0.064
2017/12/18,1430,18070,21117087.77,0.0511
2017/12/16,1910,15586,13005286.4,0.028
2017/12/17,1910,13966,13747642.23,0.028
2017/12/18,1910,10583,9336054.182,0.0214
2017/12/16,1163,19282,5618977.683,0.0254
2017/12/17,1163,17719,3445561.96,0.019
2017/12/18,1163,18034,2901305.254,0.0175
2017/12/16,1114,46035,67629352.95,0.2633
2017/12/17,1114,33443,51203105.79,0.2037
2017/12/18,1114,75475,74215266.41,0.2535
2017/12/16,1197,27666,21000641.56,0.06
2017/12/17,1197,23244,12385738.8,0.0383
2017/12/18,1197,42103,23435863.49,0.0615
2017/12/16,1172,2438,195868.2,0.0078
2017/12/17,1172,2325,229565.2,0.0083
2017/12/18,1172,2162,186515.575,0.0081
2017/12/16,1229,2601,640399.164,0.0108
2017/12/17,1229,3367,1882915.811,0.014
2017/12/18,1229,5741,2630735.592,0.0157
2017/12/16,1341,26160,12720430.87,0.0614
2017/12/17,1341,28003,9181816.855,0.0421
2017/12/18,1341,24530,10327796.34,0.0489
2017/12/16,1029,17362,5763416.936,0.0473
2017/12/17,1029,18101,8451067.254,0.0513
2017/12/18,1029,13979,6441354.576,0.0467
2017/12/16,1236,20240,11086183.08,0.0485
2017/12/17,1236,19232,8917569.285,0.039
2017/12/18,1236,18520,11208657.01,0.0443
2017/12/16,1580,14791,13122708.13,0.0481
2017/12/17,1580,14430,10864594.42,0.0439
2017/12/18,1580,16808,14802273,0.0538
2017/12/16,1125,68608,23854260.07,0.0574
2017/12/17,1125,72539,37955403.79,0.0761
2017/12/18,1125,51399,20708528.31,0.0495
2017/12/16,1074,27,611.827,0.008
2017/12/17,1074,17,2611.626,0.0079
2017/12/18,1074,3,15.486,0.0081
2017/12/16,1574,42040,23999253.82,0.087
2017/12/17,1574,42116,37108140.18,0.1243
2017/12/18,1574,42448,21933412.7,0.0795
2017/12/16,1795,0,0,/0
2017/12/17,1795,0,0,/0
2017/12/18,1795,0,0,/0
2017/12/16,1699,21843,13191629.5,0.0433
2017/12/17,1699,22060,22110450.87,0.0553
2017/12/18,1699,21386,14792957.63,0.0419
2017/12/16,1054,9128,2046756.731,0.0123
2017/12/17,1054,10289,1168552.144,0.0113
2017/12/18,1054,7984,761437.289,0.0103
2017/12/16,1334,3876,985678.676,0.0113
2017/12/17,1334,4476,7903684.338,0.0306
2017/12/18,1334,1996,268866.974,0.0078
2017/12/16,1537,9326,4422950.078,0.022
2017/12/17,1537,10986,3774531.586,0.0229
2017/12/18,1537,10529,1649348.402,0.0144
2017/12/16,1908,16372,12191769.86,0.0707
2017/12/17,1908,16467,18255637.44,0.1027
2017/12/18,1908,17997,11254614.76,0.0752
2017/12/16,1170,21309,15037564.59,0.0557
2017/12/17,1170,18463,10275546.38,0.0412
2017/12/18,1170,26576,15161397.39,0.0627
2017/12/16,1076,176177,23535195.06,0.0958
2017/12/17,1076,187308,21968199.26,0.1075
2017/12/18,1076,167061,21182690.18,0.0952
2017/12/16,1722,57189,9644594.63,0.0554
2017/12/17,1722,55084,7928244.931,0.0456
2017/12/18,1722,47744,10294198.39,0.0564
2017/12/16,1075,2519,523535.738,0.0108
2017/12/17,1075,2931,330279.468,0.0099
2017/12/18,1075,5968,1395515.344,0.0158
2017/12/16,1012,7496,2333301.505,0.026
2017/12/17,1012,7628,747325.353,0.0196
2017/12/18,1012,7580,1396604.185,0.0228
2017/12/16,1951,17174,4393763.397,0.0199
2017/12/17,1951,21542,5160579.712,0.0202
2017/12/18,1951,14471,3575436.136,0.0166
2017/12/16,1485,28091,17263433.93,0.0556
2017/12/17,1485,24766,9045524.064,0.0359
2017/12/18,1485,44671,18868751.4,0.0659
2017/12/16,1533,7621,983191.907,0.011
2017/12/17,1533,6001,420257.675,0.0096
2017/12/18,1533,4845,327483.032,0.0094
2017/12/16,1990,5481,7367856.233,0.0362
2017/12/17,1990,5470,4424130.191,0.0279
2017/12/18,1990,6863,5758778.947,0.0376
2017/12/16,1042,29022,41831135.51,0.067
2017/12/17,1042,28552,40915747.63,0.0677
2017/12/18,1042,35621,43093213.08,0.0704
2017/12/16,1346,131645,86660198.65,0.3248
2017/12/17,1346,124193,87037502.71,0.3245
2017/12/18,1346,197872,175810176,0.5423
2017/12/16,1323,450529,120658530.5,0.3809
2017/12/17,1323,457791,107358684.4,0.3524
2017/12/18,1323,480411,121926883.1,0.4096
2017/12/16,1869,24954,28493595.65,0.0755
2017/12/17,1869,21105,41803144.61,0.0912
2017/12/18,1869,35101,27650832.56,0.0705
2017/12/16,1971,12766,1946582.982,0.0156
2017/12/17,1971,10271,1358373.357,0.0146
2017/12/18,1971,11869,2024351.646,0.0164
