1,2,3,4,5
2018/2/7,1286,22771,9154723.486,0.0607
2018/2/8,1286,22209,9054352.132,0.0595
2018/2/9,1286,18497,8557868.313,0.0586
2018/2/7,1510,0,0,0.0151
2018/2/8,1510,0,0,0.0151
2018/2/9,1510,87,62.066,0.0151
2018/2/7,1119,7875,6105756.007,0.0243
2018/2/8,1119,8148,6078298.734,0.0197
2018/2/9,1119,7729,8252439.55,0.0285
2018/2/7,1945,3138,742112.454,0.0089
2018/2/8,1945,2839,1083880.555,0.0097
2018/2/9,1945,2057,306600.011,0.007
2018/2/7,1708,36213,4569676.923,0.0345
2018/2/8,1708,42370,5274872.805,0.0414
2018/2/9,1708,46144,8212756.246,0.0549
2018/2/7,1449,8969,7247455.299,0.0431
2018/2/8,1449,10382,8001655.138,0.0373
2018/2/9,1449,9708,7175977.632,0.0392
2018/2/7,1205,9524,3113300.887,0.0214
2018/2/8,1205,8755,2223048.126,0.0175
2018/2/9,1205,9453,2473142.041,0.0199
2018/2/7,1255,24333,18897348.93,0.0735
2018/2/8,1255,24056,20716519.52,0.0729
2018/2/9,1255,24599,16331809.95,0.0662
2018/2/7,1958,46967,22779712.46,0.0466
2018/2/8,1958,49092,29696209.59,0.0567
2018/2/9,1958,56409,29615863.59,0.0552
2018/2/7,1359,82316,34159895.76,0.1179
2018/2/8,1359,86907,25485560.64,0.0985
2018/2/9,1359,86311,34806958.44,0.1306
2018/2/7,1221,0,6344.954,0.0073
2018/2/8,1221,0,192.437,0.0073
2018/2/9,1221,0,0.092,0.0073
2018/2/7,1100,42710,23105693.33,0.0936
2018/2/8,1100,52088,26469429.81,0.1102
2018/2/9,1100,51676,26974997.96,0.1052
2018/2/7,1655,5162,2209408.899,0.0166
2018/2/8,1655,6698,4692308.27,0.0215
2018/2/9,1655,5297,1984183.135,0.0164
2018/2/7,1956,4667,2658471.667,0.0129
2018/2/8,1956,3572,2595483.355,0.0126
2018/2/9,1956,3728,6027933.028,0.0186
2018/2/7,1960,28865,15702951.68,0.0695
2018/2/8,1960,30103,15882882.94,0.0679
2018/2/9,1960,30016,21472224.28,0.0835
2018/2/7,1000,31300,18933919.44,0.0801
2018/2/8,1000,35969,22282742.21,0.0906
2018/2/9,1000,37118,23377167.95,0.0904
2018/2/7,1547,6655,4244182.005,0.0186
2018/2/8,1547,6866,4282540.709,0.0208
2018/2/9,1547,6080,3771391.534,0.0164
2018/2/7,1899,4017,2543033.643,0.0173
2018/2/8,1899,2951,2322723.083,0.0177
2018/2/9,1899,3148,2368824.991,0.0186
2018/2/7,1132,42294,19905896.93,0.0542
2018/2/8,1132,49469,13446121.44,0.045
2018/2/9,1132,47039,13673169.5,0.0351
2018/2/7,1804,30646,32902417.42,0.0941
2018/2/8,1804,26016,28572837.98,0.0855
2018/2/9,1804,25646,32623832.66,0.0901
2018/2/7,1672,20188,16312080.06,0.165
2018/2/8,1672,22753,11925550.94,0.1493
2018/2/9,1672,19134,13201693.51,0.1229
2018/2/7,1929,7986,6739368.065,0.0346
2018/2/8,1929,7540,4668178.543,0.0283
2018/2/9,1929,7167,6530916.644,0.0298
2018/2/7,1536,16371,14144356.48,0.0808
2018/2/8,1536,14645,13949652.01,0.0822
2018/2/9,1536,11756,8697397.083,0.0594
2018/2/7,1123,9345,5024975.973,0.0224
2018/2/8,1123,9208,6485441.719,0.0259
2018/2/9,1123,9982,7192954.808,0.0266
2018/2/7,1811,6046,1350981.444,0.0129
2018/2/8,1811,6426,2031234.648,0.0143
2018/2/9,1811,7882,2050050.511,0.0146
2018/2/7,1730,8497,5107154.053,0.0216
2018/2/8,1730,8918,5107587.62,0.0219
2018/2/9,1730,9178,9087855.68,0.0318
2018/2/7,1020,34971,19526881.35,0.0656
2018/2/8,1020,33710,27771322.81,0.0898
2018/2/9,1020,34714,26651145.32,0.0898
2018/2/7,1903,7095,1431257.434,0.0156
2018/2/8,1903,7444,3143901.197,0.0304
2018/2/9,1903,8154,1836469.783,0.0218
2018/2/7,1837,11633,4644481.382,0.0251
2018/2/8,1837,6612,6648245.464,0.0302
2018/2/9,1837,9463,5354219.842,0.0254
2018/2/7,1003,13708,9711876.049,0.0308
2018/2/8,1003,12314,7547084.184,0.0273
2018/2/9,1003,11081,5607768.055,0.0245
2018/2/7,1756,4779,1678386.743,0.0265
2018/2/8,1756,4314,1224763.661,0.0204
2018/2/9,1756,3747,1695678.357,0.0247
2018/2/7,1461,44381,15667750.71,0.0419
2018/2/8,1461,42212,17494206.33,0.0455
2018/2/9,1461,44625,13325434,0.038
2018/2/7,1575,263,413026.116,0.0161
2018/2/8,1575,125,2461.986,0.0148
2018/2/9,1575,65,6067.781,0.0148
2018/2/7,1834,25842,15803727.06,0.0634
2018/2/8,1834,29060,14452412.31,0.0618
2018/2/9,1834,25388,24806584,0.0881
2018/2/7,1423,27180,8116159.489,0.0383
2018/2/8,1423,28585,8379936.646,0.0399
2018/2/9,1423,28633,18881600.83,0.0685
2018/2/7,1716,56925,41236043.17,0.1285
2018/2/8,1716,57433,35028568.67,0.1096
2018/2/9,1716,56750,37328323.45,0.1321
2018/2/7,1342,10450,924802.798,0.0122
2018/2/8,1342,9318,1226601.246,0.0124
2018/2/9,1342,9329,835378.882,0.011
2018/2/7,1266,40267,20991838.99,0.0531
2018/2/8,1266,37795,31947875.61,0.0865
2018/2/9,1266,40138,30465744.61,0.0688
2018/2/7,1807,1312,2273035.441,0.0195
2018/2/8,1807,920,254907.706,0.01
2018/2/9,1807,1050,324588.347,0.0103
2018/2/7,1846,6982,1356814.054,0.0146
2018/2/8,1846,6230,1477496.484,0.0147
2018/2/9,1846,5722,1565335.148,0.0132
2018/2/7,1162,1818,220078.761,0.0084
2018/2/8,1162,1490,2851327.591,0.0128
2018/2/9,1162,1893,1632637.48,0.0109
2018/2/7,1520,3090,891703.976,0.0118
2018/2/8,1520,3405,3127801.051,0.0142
2018/2/9,1520,3081,2267268.534,0.013
2018/2/7,1517,2008,146618.633,0.0158
2018/2/8,1517,2113,90088.439,0.0152
2018/2/9,1517,2563,1670326.221,0.0253
2018/2/7,1979,13991,6402821.43,0.0297
2018/2/8,1979,10162,5854920.149,0.0265
2018/2/9,1979,10536,4938695.815,0.0264
2018/2/7,1876,33857,26299847.03,0.1014
2018/2/8,1876,33929,19760258.82,0.0795
2018/2/9,1876,35674,22474703.61,0.0891
2018/2/7,1554,85563,44827034.56,0.1171
2018/2/8,1554,85036,41438162.73,0.1049
2018/2/9,1554,82789,43314070.52,0.105
2018/2/7,1932,40087,15236028.99,0.0518
2018/2/8,1932,38365,16607910.01,0.0436
2018/2/9,1932,36032,15699306.81,0.0448
2018/2/7,1420,31337,21587741.33,0.0545
2018/2/8,1420,33184,19906465.77,0.0521
2018/2/9,1420,35139,22629252.35,0.057
2018/2/7,1988,78953,50555667.63,0.1151
2018/2/8,1988,92704,46742160.66,0.1086
2018/2/9,1988,92216,45684446.17,0.1075
2018/2/7,1247,0,0,/0
2018/2/8,1247,0,0,/0
2018/2/9,1247,0,0,/0
2018/2/7,1309,50875,26826533.34,0.1217
2018/2/8,1309,52364,34193224.95,0.1336
2018/2/9,1309,48988,31504642.67,0.1199
2018/2/7,1969,13374,7139632.735,0.03
2018/2/8,1969,12551,5089345.783,0.0248
2018/2/9,1969,13728,10284754.89,0.0377
2018/2/7,1630,1189,1128961.529,0.0118
2018/2/8,1630,1438,1066899.552,0.0121
2018/2/9,1630,1459,1579676.247,0.0109
2018/2/7,1760,64327,37646499.16,0.0892
2018/2/8,1760,57187,35465945.83,0.0904
2018/2/9,1760,68662,30450755.99,0.0707
2018/2/7,1233,129050,72387934.16,0.1475
2018/2/8,1233,127266,84106300.71,0.1758
2018/2/9,1233,125938,70572611.55,0.1527
2018/2/7,1728,1106,1023256.377,0.0101
2018/2/8,1728,1458,1481948.742,0.0112
2018/2/9,1728,1258,931446.423,0.0102
2018/2/7,1593,2289,5092410.7,0.0169
2018/2/8,1593,1842,4321477.678,0.0163
2018/2/9,1593,1947,2436843.056,0.0132
2018/2/7,1934,305,122823.057,0.0078
2018/2/8,1934,271,56990.949,0.0075
2018/2/9,1934,37,14403.293,0.0074
2018/2/7,1645,32550,43113533.61,0.1286
2018/2/8,1645,33000,49977506.85,0.1595
2018/2/9,1645,35003,46684981.76,0.1231
2018/2/7,1005,0,0,/0
2018/2/8,1005,0,0,/0
2018/2/9,1005,0,0,/0
2018/2/7,1373,8779,5650058.438,0.0338
2018/2/8,1373,10269,4281621.641,0.0232
2018/2/9,1373,9519,3824017.92,0.0258
2018/2/7,1794,4263,647898.488,0.0098
2018/2/8,1794,3764,716335.48,0.0107
2018/2/9,1794,3349,952636.766,0.0101
2018/2/7,1757,9683,6468580.598,0.0283
2018/2/8,1757,9169,5597675.308,0.026
2018/2/9,1757,9155,5999447.544,0.0262
2018/2/7,1052,2610,2503130.383,0.0135
2018/2/8,1052,2646,2385025.456,0.0144
2018/2/9,1052,2925,3318831.11,0.0175
2018/2/7,1718,5353,3222193.024,0.0188
2018/2/8,1718,3656,2702475.118,0.0176
2018/2/9,1718,2630,3674094.043,0.0233
2018/2/7,1812,41435,43594238.34,0.1427
2018/2/8,1812,42269,39428276.37,0.1337
2018/2/9,1812,41535,50036410.68,0.1488
2018/2/7,1599,34018,26786332.22,0.0647
2018/2/8,1599,39678,24828412.74,0.0638
2018/2/9,1599,35941,29340547.29,0.076
2018/2/7,1590,964,119922.299,0.0093
2018/2/8,1590,949,86966.56,0.0084
2018/2/9,1590,849,55048.509,0.008
2018/2/7,1073,10313,12534573.28,0.0333
2018/2/8,1073,9089,15440455.4,0.0364
2018/2/9,1073,6858,15486327.14,0.0358
2018/2/7,1331,2452,447714.32,0.0182
2018/2/8,1331,2925,420746.545,0.0185
2018/2/9,1331,2822,467601.295,0.0192
2018/2/7,1497,23761,8917365.512,0.054
2018/2/8,1497,28149,11068126.82,0.0654
2018/2/9,1497,27284,8548997.282,0.0534
2018/2/7,1430,17614,19444107.35,0.0485
2018/2/8,1430,16688,22754120.19,0.0635
2018/2/9,1430,16775,16754694.96,0.0451
2018/2/7,1910,6132,6189899.008,0.0172
2018/2/8,1910,5267,3478768.827,0.0136
2018/2/9,1910,3250,2665707.183,0.0119
2018/2/7,1163,11422,3004150.706,0.0202
2018/2/8,1163,10038,2590893.561,0.0172
2018/2/9,1163,10003,2931956.993,0.0183
2018/2/7,1114,50884,34859133.04,0.1114
2018/2/8,1114,50066,37008653.47,0.1136
2018/2/9,1114,48057,39379693.45,0.1095
2018/2/7,1197,9154,8593787.345,0.0282
2018/2/8,1197,9953,13962104.1,0.0376
2018/2/9,1197,10002,9148988.6,0.0288
2018/2/7,1172,2155,320949.259,0.009
2018/2/8,1172,2001,451939.492,0.0092
2018/2/9,1172,1676,664574.567,0.0098
2018/2/7,1229,5074,5421338.27,0.0275
2018/2/8,1229,4790,10536496.94,0.0356
2018/2/9,1229,4510,2490371.278,0.0173
2018/2/7,1341,28231,19080850.07,0.0733
2018/2/8,1341,32225,20030890.7,0.0829
