1,2,3,4,5
2018/3/31,1286,35885,16006848.54,0.0531
2018/3/31,1510,0,0,0.0073
2018/3/31,1119,25003,15943623.52,0.0441
2018/3/31,1945,7472,4780542.42,0.0223
2018/3/31,1708,23085,10877009.3,0.0418
2018/3/31,1449,29415,23631515.58,0.1095
2018/3/31,1205,9512,2727031.721,0.0213
2018/3/31,1255,31749,22834879.56,0.0987
2018/3/31,1958,66658,39878444.77,0.0868
2018/3/31,1359,102263,49062945.9,0.1932
2018/3/31,1221,11448,52544891.11,0.1106
2018/3/31,1100,75436,41721828.3,0.1593
2018/3/31,1655,162,49038.202,0.0071
2018/3/31,1956,6179,7087690.805,0.0206
2018/3/31,1960,44193,39121584.19,0.1822
2018/3/31,1000,46317,30999751.01,0.1102
2018/3/31,1547,4822,3556482.392,0.0197
2018/3/31,1899,410,190831.932,0.0085
2018/3/31,1132,44803,40388254.89,0.1824
2018/3/31,1804,25445,62918240.79,0.1467
2018/3/31,1672,18329,13761926.67,0.0882
2018/3/31,1929,12379,5668069.132,0.0357
2018/3/31,1536,23512,10818522.98,0.0382
2018/3/31,1123,11599,6492330.485,0.0241
2018/3/31,1811,10118,1612443.419,0.0142
2018/3/31,1730,9651,2499213.79,0.0166
2018/3/31,1020,48468,21213137.19,0.0722
2018/3/31,1903,12716,5295572.491,0.0442
2018/3/31,1837,43417,55776025.4,0.155
2018/3/31,1003,34046,22273652.52,0.0736
2018/3/31,1756,4410,1213028.257,0.0118
2018/3/31,1461,12889,8591579.836,0.0283
2018/3/31,1575,0,0,/0
2018/3/31,1834,41901,49617165.55,0.1583
2018/3/31,1423,37747,14062868.14,0.0777
2018/3/31,1716,59605,40127223.84,0.1153
2018/3/31,1342,9156,1285606.801,0.0121
2018/3/31,1266,51752,35441747.15,0.111
2018/3/31,1807,2792,2827332.492,0.0276
2018/3/31,1846,17641,9649852.183,0.0291
2018/3/31,1162,2788,1772728.465,0.0135
2018/3/31,1520,6253,2183096.342,0.0143
2018/3/31,1517,3412,254644.059,0.0089
2018/3/31,1979,51234,29485214.13,0.1019
2018/3/31,1876,54331,27147219.5,0.111
2018/3/31,1554,89723,55327702.18,0.1488
2018/3/31,1932,44846,27413984.53,0.1014
2018/3/31,1420,46031,24895542.69,0.0619
2018/3/31,1988,117838,78039282.05,0.1914
2018/3/31,1247,0,0,/0
2018/3/31,1309,66390,28498133.61,0.128
