1,2,3,4,5
2018/2/13,1286,9367,2434013.258,0.0275
2018/2/14,1286,6877,3007049.54,0.0326
2018/2/15,1286,5232,2138491.594,0.0254
2018/2/13,1510,0,0,0.0148
2018/2/14,1510,7,26.522,0.0147
2018/2/15,1510,0,0,0.0143
2018/2/13,1119,4954,1348261.937,0.0122
2018/2/14,1119,4170,1193081.432,0.012
2018/2/15,1119,11560,8823235.007,0.0243
2018/2/13,1945,1505,447430.136,0.0069
2018/2/14,1945,519,236680.829,0.0061
2018/2/15,1945,791,236217.731,0.0057
2018/2/13,1708,30986,6325675.919,0.0387
2018/2/14,1708,27435,5079416.264,0.035
2018/2/15,1708,20166,3671188.01,0.0302
2018/2/13,1449,8735,9308451.259,0.0396
2018/2/14,1449,8274,7766439.567,0.0326
2018/2/15,1449,8084,5924311.668,0.0338
2018/2/13,1205,10075,2857948.097,0.0187
2018/2/14,1205,9157,2148232.8,0.0195
2018/2/15,1205,6191,3605754.793,0.0218
2018/2/13,1255,26717,12439105.63,0.0621
2018/2/14,1255,27065,13129391.96,0.0649
2018/2/15,1255,33728,18874181.9,0.0902
2018/2/13,1958,52377,30163598.1,0.0566
2018/2/14,1958,56264,25232995.59,0.0474
2018/2/15,1958,62275,30500231.63,0.0558
2018/2/13,1359,86774,42870387.61,0.1356
2018/2/14,1359,84650,35638883.97,0.1312
2018/2/15,1359,93232,40876502.07,0.1442
2018/2/13,1221,0,0.04,0.0072
2018/2/14,1221,0,0,0.0072
2018/2/15,1221,0,0,0.0071
2018/2/13,1100,49800,19149828.16,0.0799
2018/2/14,1100,47331,17605079.84,0.073
2018/2/15,1100,50780,24497308.21,0.0985
2018/2/13,1655,1829,1008931.887,0.0117
2018/2/14,1655,352,175403.368,0.0074
2018/2/15,1655,1,1.43,0.0065
2018/2/13,1956,4013,1518986.629,0.0102
2018/2/14,1956,11,3.405,0.0069
2018/2/15,1956,1,0.215,0.0068
2018/2/13,1960,28548,14347560.28,0.0552
2018/2/14,1960,26790,12418619.27,0.0541
2018/2/15,1960,33581,16347428.46,0.0653
2018/2/13,1000,37511,25968855.17,0.0999
2018/2/14,1000,42336,30122279.58,0.1136
2018/2/15,1000,53122,40962331.59,0.1559
2018/2/13,1547,6528,1380372.853,0.0112
2018/2/14,1547,5872,1479420.909,0.0111
2018/2/15,1547,5441,5117107.181,0.0206
2018/2/13,1899,2119,2402217.52,0.0165
2018/2/14,1899,1554,1144821.333,0.0115
2018/2/15,1899,334,284086.44,0.0087
2018/2/13,1132,57176,9879497.263,0.0339
2018/2/14,1132,45515,11791332.01,0.034
2018/2/15,1132,53576,15916518.46,0.0447
2018/2/13,1804,17845,27690950.69,0.0886
2018/2/14,1804,12328,20333184.67,0.058
2018/2/15,1804,2944,12921149.98,0.0377
2018/2/13,1672,12180,4376697.589,0.0563
2018/2/14,1672,10187,2346587.291,0.0393
2018/2/15,1672,13741,4586710.344,0.0548
2018/2/13,1929,6922,5788617.134,0.0281
2018/2/14,1929,5883,3821346.962,0.0219
2018/2/15,1929,5653,2508033.907,0.02
2018/2/13,1536,15522,12998932.49,0.0727
2018/2/14,1536,14543,10260736.02,0.0602
2018/2/15,1536,17313,6758359.222,0.0495
2018/2/13,1123,8505,3257521.602,0.0183
2018/2/14,1123,7814,4183319.34,0.0186
2018/2/15,1123,10161,7791568.477,0.0277
2018/2/13,1811,4616,2198138.52,0.0148
2018/2/14,1811,1093,581248.51,0.0089
2018/2/15,1811,67,425.402,0.0072
2018/2/13,1730,6464,4239634.725,0.019
2018/2/14,1730,5698,1810979.98,0.0138
2018/2/15,1730,5604,3540090.118,0.0151
2018/2/13,1020,28004,12514356.99,0.045
2018/2/14,1020,24380,12446135.14,0.0453
2018/2/15,1020,21986,10458393.14,0.0409
2018/2/13,1903,6781,1212291.01,0.0181
2018/2/14,1903,8363,1478693.324,0.0195
2018/2/15,1903,6298,1947479.28,0.0211
2018/2/13,1837,4455,4813048.066,0.0224
2018/2/14,1837,3824,3020901.267,0.0198
2018/2/15,1837,4201,3166904.185,0.0175
2018/2/13,1003,10494,6512396.806,0.0176
2018/2/14,1003,6871,4520523.178,0.0117
2018/2/15,1003,3456,4189541.416,0.0132
2018/2/13,1756,2778,3123239.088,0.0268
2018/2/14,1756,3798,459233.149,0.0174
2018/2/15,1756,4156,1011946.601,0.0201
2018/2/13,1461,31894,11176608.56,0.0333
2018/2/14,1461,26652,14005298.22,0.0391
