1,2,3,4,5
2017/12/25,1286,22882,12869655.87,0.0802
2017/12/26,1286,25143,8720784.523,0.0619
2017/12/27,1286,25811,7547126.604,0.0604
2017/12/25,1510,0,0,0.0154
2017/12/26,1510,0,0,0.0153
2017/12/27,1510,0,0,0.0153
2017/12/25,1119,13544,7779622.466,0.0232
2017/12/26,1119,13862,7854893.484,0.0255
2017/12/27,1119,12902,6317411.011,0.0212
2017/12/25,1945,2865,2142886.104,0.0139
2017/12/26,1945,3620,1599543.883,0.0116
2017/12/27,1945,6180,2601684.3,0.0164
2017/12/25,1708,75936,8376679.622,0.0607
2017/12/26,1708,74916,9741936.046,0.064
2017/12/27,1708,60298,6353891.968,0.0497
2017/12/25,1449,12775,14403402.54,0.0655
2017/12/26,1449,13384,12811686.57,0.0609
2017/12/27,1449,14076,17765037.77,0.0742
2017/12/25,1205,3617,2442312.226,0.0243
2017/12/26,1205,3879,2328859.187,0.0244
2017/12/27,1205,4001,2220659.066,0.0237
2017/12/25,1255,20979,9931564.454,0.0567
2017/12/26,1255,21062,16174294.1,0.072
2017/12/27,1255,21581,12587534.38,0.0637
2017/12/25,1958,43840,10260398.97,0.0286
2017/12/26,1958,43787,13729961.39,0.0347
2017/12/27,1958,46067,13119045,0.0317
2017/12/25,1359,172290,51926036.63,0.1793
2017/12/26,1359,169052,50505616.17,0.1733
2017/12/27,1359,157452,46039759.54,0.1626
2017/12/25,1221,33888,100860377.3,0.2233
2017/12/26,1221,33842,78923414.78,0.173
2017/12/27,1221,34696,90431642.12,0.2123
2017/12/25,1100,72869,34738441.23,0.1651
2017/12/26,1100,77088,35986881.24,0.144
2017/12/27,1100,70556,29877891.39,0.1284
2017/12/25,1655,658,197663.859,0.0074
2017/12/26,1655,425,96619.42,0.0073
2017/12/27,1655,155,9368.939,0.0069
2017/12/25,1956,5119,1255367.214,0.0109
2017/12/26,1956,6346,1411185.928,0.0113
2017/12/27,1956,5625,2688769.889,0.0132
2017/12/25,1960,32842,18562576.19,0.0824
2017/12/26,1960,32561,18884594.09,0.0833
2017/12/27,1960,32434,18853290.49,0.0786
2017/12/25,1000,35470,14462112.15,0.059
2017/12/26,1000,33164,19378950.45,0.0714
2017/12/27,1000,35924,15597421.41,0.0583
2017/12/25,1547,6371,3784277.842,0.0181
2017/12/26,1547,6900,3542868.474,0.019
2017/12/27,1547,6273,6820736.344,0.0285
2017/12/25,1899,2814,719442.877,0.0115
2017/12/26,1899,2586,578515.634,0.0106
2017/12/27,1899,2569,395122.415,0.0095
2017/12/25,1132,48447,34535859.1,0.1821
2017/12/26,1132,56456,27197740.74,0.1773
2017/12/27,1132,55566,24776234.97,0.1587
2017/12/25,1804,30969,31211571.59,0.109
2017/12/26,1804,29432,33030454.96,0.1162
2017/12/27,1804,32529,28344779.81,0.0947
2017/12/25,1672,16628,7046664.724,0.0883
2017/12/26,1672,15425,8479852.226,0.105
2017/12/27,1672,14357,6913353.865,0.0861
2017/12/25,1929,5247,2448918.629,0.0179
2017/12/26,1929,7147,3892232.147,0.0231
2017/12/27,1929,7781,3627250.102,0.0209
2017/12/25,1536,14860,6765596.969,0.0494
2017/12/26,1536,19174,10001170.05,0.0622
2017/12/27,1536,14238,7812300.004,0.0549
2017/12/25,1123,4683,1762294.682,0.0134
2017/12/26,1123,5464,1489103.705,0.0124
2017/12/27,1123,5009,2630488.447,0.0158
2017/12/25,1811,5078,1321864.218,0.0145
2017/12/26,1811,3791,1151881.719,0.014
2017/12/27,1811,4135,1408293.492,0.0134
2017/12/25,1730,7087,2767232.554,0.0166
2017/12/26,1730,6831,2331225.23,0.0166
2017/12/27,1730,7378,5689835.198,0.0226
2017/12/25,1020,34833,22561958.54,0.0754
2017/12/26,1020,35068,21074624.17,0.0791
2017/12/27,1020,32465,16047177.15,0.0577
2017/12/25,1903,14141,5775659.151,0.0627
2017/12/26,1903,15240,6020809.18,0.0668
2017/12/27,1903,16175,4654743.589,0.059
2017/12/25,1837,60221,100075082.7,0.2984
2017/12/26,1837,68760,96113963.74,0.277
2017/12/27,1837,56125,65632319.54,0.1982
2017/12/25,1003,26662,13868142.8,0.0435
2017/12/26,1003,29372,19690408.55,0.0536
2017/12/27,1003,27817,12987490.5,0.0404
2017/12/25,1756,3508,1823802.182,0.0267
2017/12/26,1756,3724,2082714.915,0.0255
2017/12/27,1756,3400,1417630.328,0.0222
2017/12/25,1461,42211,8758455.27,0.0318
2017/12/26,1461,36859,10337709.65,0.0345
