1,2,3,4,5
2018/1/19,1286,27960,14308555.58,0.0818
2018/1/20,1286,20973,9888124.04,0.0691
2018/1/21,1286,13500,10079756.37,0.0763
2018/1/19,1510,0,0,0.0153
2018/1/20,1510,0,0,0.015
2018/1/21,1510,0,0,0.0148
2018/1/19,1119,17619,15436639.1,0.0357
2018/1/20,1119,15609,19797885.94,0.0394
2018/1/21,1119,16069,10638449.38,0.0308
2018/1/19,1945,10409,3492402.969,0.0193
2018/1/20,1945,5677,5089419.623,0.0285
2018/1/21,1945,6496,3319306.843,0.0215
2018/1/19,1708,15096,14320983.39,0.0519
2018/1/20,1708,16264,11009521.38,0.0468
2018/1/21,1708,12906,13681936.48,0.0566
2018/1/19,1449,17786,21133681.8,0.081
2018/1/20,1449,17267,14979978.63,0.0668
2018/1/21,1449,18564,19572577.96,0.095
2018/1/19,1205,12109,1561843.347,0.0199
2018/1/20,1205,12133,2000024.728,0.0202
2018/1/21,1205,11274,1369039.84,0.018
2018/1/19,1255,22893,15968172.98,0.0861
2018/1/20,1255,24373,19320655.67,0.1039
2018/1/21,1255,25694,19033770.64,0.1022
2018/1/19,1958,50439,18843734.81,0.0427
2018/1/20,1958,53772,34999931.12,0.0629
2018/1/21,1958,50960,31177538.81,0.0578
2018/1/19,1359,83020,34645890.12,0.1261
2018/1/20,1359,89126,46214504,0.1716
2018/1/21,1359,85290,33848242.8,0.127
2018/1/19,1221,27391,84859209.97,0.1859
2018/1/20,1221,23047,97534351.25,0.1939
2018/1/21,1221,25677,93026575.98,0.1897
2018/1/19,1100,66532,41209009.35,0.1583
2018/1/20,1100,70594,43878336.85,0.1858
2018/1/21,1100,65079,33524809.9,0.1318
2018/1/19,1655,4675,1752467.933,0.0156
2018/1/20,1655,388,117671.597,0.0072
2018/1/21,1655,141,95189.021,0.0077
2018/1/19,1956,6469,2109508.761,0.0122
2018/1/20,1956,6109,2756824.742,0.0132
2018/1/21,1956,5174,2914560.068,0.0134
2018/1/19,1960,34595,31062323.87,0.1237
2018/1/20,1960,40421,28873964.1,0.1098
2018/1/21,1960,39217,31908964.89,0.117
2018/1/19,1000,35201,26608716.28,0.08
2018/1/20,1000,37470,27854893.44,0.0882
2018/1/21,1000,38717,33465960.26,0.1187
2018/1/19,1547,6729,5855532.359,0.0256
2018/1/20,1547,4860,4755165.027,0.0222
2018/1/21,1547,5427,4071626.084,0.0202
2018/1/19,1899,2883,685072.381,0.0116
2018/1/20,1899,813,402349.694,0.0099
2018/1/21,1899,471,158747.766,0.008
2018/1/19,1132,56891,19244501.44,0.0833
2018/1/20,1132,54471,24457324.14,0.0903
2018/1/21,1132,51295,35863553.49,0.0937
2018/1/19,1804,38009,36103790.37,0.1042
2018/1/20,1804,29089,39083128.93,0.1117
2018/1/21,1804,20579,25641539.8,0.087
2018/1/19,1672,15036,8498738.425,0.116
2018/1/20,1672,14351,8304134.398,0.1021
2018/1/21,1672,15933,13011796.61,0.1341
2018/1/19,1929,7928,2445880.029,0.0183
2018/1/20,1929,6880,3977549.615,0.0218
2018/1/21,1929,5296,16213277.92,0.0437
2018/1/19,1536,13170,6808256.093,0.0513
2018/1/20,1536,12709,4239686.325,0.0414
2018/1/21,1536,11097,7218853.874,0.0511
2018/1/19,1123,6551,4174965.17,0.0215
2018/1/20,1123,7631,5846143.312,0.0232
2018/1/21,1123,7026,5446820.357,0.0264
2018/1/19,1811,6018,1760129.271,0.0145
2018/1/20,1811,7070,2945335.937,0.0182
2018/1/21,1811,8132,4666602.567,0.0239
2018/1/19,1730,7183,2713474.91,0.0191
2018/1/20,1730,7000,4495963.737,0.0208
2018/1/21,1730,8289,6196365.462,0.0277
2018/1/19,1020,33516,30681818.63,0.0847
2018/1/20,1020,35078,24414687.46,0.0724
2018/1/21,1020,35704,22172258.91,0.0645
2018/1/19,1903,10842,5317122.319,0.0673
2018/1/20,1903,10925,4566546.361,0.0469
2018/1/21,1903,10810,3650767.685,0.0448
2018/1/19,1837,14855,16243950.11,0.0637
2018/1/20,1837,8064,9772843.738,0.0414
2018/1/21,1837,10778,11398305.29,0.0385
2018/1/19,1003,21480,12314401.19,0.0519
2018/1/20,1003,15977,11174491.21,0.0477
2018/1/21,1003,15266,9384361.9,0.0494
2018/1/19,1756,4049,4070239.458,0.0339
2018/1/20,1756,3350,796839.303,0.0219
2018/1/21,1756,3948,2209620.181,0.0277
2018/1/19,1461,40807,11361765.02,0.037
2018/1/20,1461,4409,881297.588,0.0108
2018/1/21,1461,4815,2757036.05,0.0139
2018/1/19,1575,1294,145884.355,0.0162
2018/1/20,1575,928,144786.963,0.0156
2018/1/21,1575,600,27608.16,0.015
2018/1/19,1834,31844,26211354.55,0.0882
2018/1/20,1834,38482,40442296.48,0.1316
2018/1/21,1834,38009,33811309.63,0.1127
2018/1/19,1423,23806,7602485.172,0.0397
2018/1/20,1423,27297,8313578.732,0.0395
2018/1/21,1423,28536,11980026.84,0.0469
2018/1/19,1716,61416,29043601.37,0.0947
2018/1/20,1716,59357,35075937.85,0.1242
2018/1/21,1716,61054,36280002.78,0.1106
2018/1/19,1342,10354,1723987.706,0.0155
2018/1/20,1342,12177,1848041.48,0.0171
2018/1/21,1342,10650,819008.886,0.0123
2018/1/19,1266,38499,54509164.74,0.1092
2018/1/20,1266,37123,51375865.16,0.1192
2018/1/21,1266,35100,37548363.23,0.0797
2018/1/19,1807,1388,1788845.3,0.0173
2018/1/20,1807,949,750717.751,0.0125
2018/1/21,1807,553,214819.944,0.0099
2018/1/19,1846,11900,4777185.192,0.0231
2018/1/20,1846,11571,3504033.818,0.0192
2018/1/21,1846,10938,3492468.565,0.0204
2018/1/19,1162,1299,298551.35,0.0089
2018/1/20,1162,910,507370.725,0.0095
2018/1/21,1162,441,433099.357,0.0092
2018/1/19,1520,6607,4988652.619,0.0172
2018/1/20,1520,2527,2845510.212,0.0149
2018/1/21,1520,3474,3394243.813,0.0159
2018/1/19,1517,1997,425020.246,0.0172
2018/1/20,1517,2221,168328.324,0.0161
2018/1/21,1517,1919,628683.997,0.0186
2018/1/19,1979,51073,23191615.87,0.0739
2018/1/20,1979,43198,22336126.07,0.0774
2018/1/21,1979,37269,21699283.28,0.0774
2018/1/19,1876,34575,17706483.58,0.071
2018/1/20,1876,29405,12990313.2,0.0561
2018/1/21,1876,26031,11450725.05,0.0512
2018/1/19,1554,94710,40238261.38,0.0949
2018/1/20,1554,97150,46236728.86,0.1071
2018/1/21,1554,94985,49339316.17,0.1013
2018/1/19,1932,45232,13084576.2,0.0443
2018/1/20,1932,40213,14353767.48,0.0441
2018/1/21,1932,40874,17603808.84,0.0541
2018/1/19,1420,29556,14992803.55,0.0403
2018/1/20,1420,42483,18185980.94,0.0453
2018/1/21,1420,42806,15942341.89,0.043
