1,2,3,4,5
2017/12/4,1286,24505,10315627.53,0.0705
2017/12/5,1286,23919,8127825.974,0.058
2017/12/6,1286,22223,4501288.956,0.0429
2017/12/4,1510,32,6.219,0.0151
2017/12/5,1510,0,0,0.0151
2017/12/6,1510,0,0,0.0152
2017/12/4,1119,1855,1082044.84,0.0107
2017/12/5,1119,2067,1979186.565,0.0128
2017/12/6,1119,8273,6997466.682,0.0195
2017/12/4,1945,1828,1551406.25,0.013
2017/12/5,1945,2457,852130.445,0.0108
2017/12/6,1945,2536,837623.112,0.0098
2017/12/4,1708,66675,7710716.504,0.0603
2017/12/5,1708,69843,12272395.75,0.0793
2017/12/6,1708,16538,17552554.32,0.0707
2017/12/4,1449,16902,8704230.354,0.043
2017/12/5,1449,15967,9760852.604,0.045
2017/12/6,1449,16181,11404067.83,0.0517
2017/12/4,1205,34167,22074276.45,0.12
2017/12/5,1205,34858,22156847.91,0.103
2017/12/6,1205,36124,20220553.54,0.1071
2017/12/4,1255,19797,12521759.27,0.058
2017/12/5,1255,19683,9462125.565,0.0455
2017/12/6,1255,19995,15599241.52,0.0712
2017/12/4,1958,8035,1449851.376,0.0121
2017/12/5,1958,8019,2930415.922,0.0141
2017/12/6,1958,26675,7937682.766,0.0257
2017/12/4,1359,173969,45665018.87,0.1632
2017/12/5,1359,179177,39430690.73,0.1582
2017/12/6,1359,175197,48013467.55,0.1771
2017/12/4,1221,32293,94726750.63,0.2252
2017/12/5,1221,31636,84251396.15,0.2243
2017/12/6,1221,29998,84783874.38,0.2064
2017/12/4,1100,62487,31351694.41,0.1321
2017/12/5,1100,65300,23654692.13,0.1054
2017/12/6,1100,65254,33917631.25,0.1472
2017/12/4,1655,2456,1271394.49,0.0125
2017/12/5,1655,2323,1216199.03,0.011
2017/12/6,1655,2038,2996922.454,0.0161
2017/12/4,1956,4454,1095688.535,0.0099
2017/12/5,1956,5103,1091973.486,0.0102
2017/12/6,1956,4101,921250.302,0.01
2017/12/4,1960,25557,19187378.41,0.0985
2017/12/5,1960,25506,17699959.33,0.0802
2017/12/6,1960,26733,20245935.29,0.084
2017/12/4,1000,31140,19104221.08,0.0671
2017/12/5,1000,32168,17955244.13,0.0608
2017/12/6,1000,31582,17055152.08,0.0716
2017/12/4,1547,6431,3417750.886,0.0182
2017/12/5,1547,5796,3143240.977,0.0183
2017/12/6,1547,6681,3250637.427,0.0184
2017/12/4,1899,4141,839811.253,0.0113
2017/12/5,1899,4009,940774.361,0.0122
2017/12/6,1899,3254,627466.155,0.0108
2017/12/4,1132,45100,28133267.9,0.2052
2017/12/5,1132,53550,36466834.9,0.212
2017/12/6,1132,48471,28204369.14,0.1819
2017/12/4,1804,17040,19115726.25,0.0713
2017/12/5,1804,18512,22018074.77,0.0787
2017/12/6,1804,19299,19068288.47,0.0715
2017/12/4,1672,13457,10671637.85,0.0943
2017/12/5,1672,13928,11030549.92,0.1225
2017/12/6,1672,13543,7968468.268,0.1073
2017/12/4,1929,5259,1396942.474,0.015
2017/12/5,1929,4374,2306498.853,0.0172
2017/12/6,1929,6256,2935080.746,0.0187
2017/12/4,1536,15685,10252391.22,0.0715
2017/12/5,1536,14967,11469765.34,0.0694
2017/12/6,1536,14802,7099546.097,0.0555
2017/12/4,1123,4309,2075291.4,0.0132
2017/12/5,1123,2866,930331.471,0.0109
2017/12/6,1123,2245,657914.61,0.0129
2017/12/4,1811,2480,2455449.806,0.0167
2017/12/5,1811,2160,1056379.758,0.012
2017/12/6,1811,2507,2269317.537,0.0151
2017/12/4,1730,2996,2020153.035,0.0141
2017/12/5,1730,4078,1896169.591,0.015
2017/12/6,1730,5218,4301191.586,0.0206
2017/12/4,1020,34038,18814206.92,0.0722
2017/12/5,1020,35823,12879502.02,0.0537
2017/12/6,1020,35964,13640043.8,0.0515
2017/12/4,1903,10067,3531238.003,0.0445
2017/12/5,1903,12255,3986664.696,0.0534
2017/12/6,1903,12004,4648104.378,0.0618
2017/12/4,1837,106864,123713015.2,0.3707
2017/12/5,1837,104900,140504715,0.4073
2017/12/6,1837,85845,134387894.6,0.385
2017/12/4,1003,34976,14181746.58,0.0349
2017/12/5,1003,35350,15634584.12,0.0476
2017/12/6,1003,31528,16626053.53,0.0454
2017/12/4,1756,3012,1489595.751,0.0264
2017/12/5,1756,2487,2368788.467,0.0279
2017/12/6,1756,3273,1995958.912,0.025
2017/12/4,1461,42805,10363606.85,0.0341
2017/12/5,1461,43035,7113406.2,0.0285
2017/12/6,1461,40314,8465534.068,0.0308
2017/12/4,1575,0,0,/0
2017/12/5,1575,0,0,/0
2017/12/6,1575,0,0,/0
2017/12/4,1834,30708,14622417.06,0.0583
2017/12/5,1834,32697,22328042.26,0.0753
2017/12/6,1834,37007,30801084.88,0.1005
2017/12/4,1423,25191,15328109.22,0.0702
2017/12/5,1423,26096,11904050.25,0.0548
2017/12/6,1423,28198,7272212.306,0.0399
2017/12/4,1716,114004,38302198.17,0.1146
2017/12/5,1716,115900,38164151.03,0.1109
2017/12/6,1716,78404,23255046.42,0.0704
2017/12/4,1342,7630,1126291.991,0.0136
2017/12/5,1342,7705,1353751.608,0.0131
2017/12/6,1342,8503,1274097.796,0.0125
2017/12/4,1266,39987,16336332.81,0.0543
2017/12/5,1266,41005,14003967.87,0.0523
2017/12/6,1266,40846,15274366.65,0.0557
2017/12/4,1807,814,584074.874,0.0125
2017/12/5,1807,1120,529959.728,0.012
2017/12/6,1807,777,341367.728,0.011
2017/12/4,1846,14604,8480106.2,0.0562
2017/12/5,1846,14445,3694149.093,0.0275
2017/12/6,1846,13385,9141058.554,0.0722
2017/12/4,1162,577,114289.857,0.0084
2017/12/5,1162,256,138990.109,0.0085
2017/12/6,1162,1161,665452.956,0.0095
2017/12/4,1520,3268,2116647.395,0.0141
2017/12/5,1520,2401,837496.855,0.0111
2017/12/6,1520,2779,1208600.808,0.0115
2017/12/4,1517,2554,580416.544,0.0176
