1,2,3,4,5
2018/1/16,1286,25569,11798114.36,0.0881
2018/1/17,1286,27122,12402891.41,0.0846
2018/1/18,1286,26447,8001254.006,0.0607
2018/1/16,1510,0,0,0.0152
2018/1/17,1510,0,0,0.0153
2018/1/18,1510,0,0,0.0153
2018/1/16,1119,13753,15381289.24,0.042
2018/1/17,1119,15496,15494554.12,0.039
2018/1/18,1119,15352,10240068.78,0.0326
2018/1/16,1945,7637,5463476.487,0.0269
2018/1/17,1945,7887,3868415.543,0.0219
2018/1/18,1945,6232,2849587.467,0.0205
2018/1/16,1708,18366,12929622.57,0.0528
2018/1/17,1708,13669,16064899.86,0.0588
2018/1/18,1708,14698,12599967.2,0.0477
2018/1/16,1449,14676,14516663.45,0.0877
2018/1/17,1449,14600,12746298.51,0.0696
2018/1/18,1449,14671,12867523.61,0.0702
2018/1/16,1205,9981,2799617.89,0.0249
2018/1/17,1205,13142,1504651.455,0.0181
2018/1/18,1205,11226,1984518.443,0.0206
2018/1/16,1255,23535,16212464.85,0.0644
2018/1/17,1255,22006,13045161.06,0.0609
2018/1/18,1255,23725,14463410.76,0.092
2018/1/16,1958,48558,18593819.67,0.0437
2018/1/17,1958,46399,23420290.89,0.0473
2018/1/18,1958,46032,16811594.72,0.0399
2018/1/16,1359,86559,27708000.02,0.1121
2018/1/17,1359,87162,36847542.13,0.1371
2018/1/18,1359,87892,36346495.58,0.1333
2018/1/16,1221,32645,129997310.1,0.2889
2018/1/17,1221,33436,91409682.01,0.2062
2018/1/18,1221,31441,88220234.39,0.2001
2018/1/16,1100,62287,35258476.18,0.1333
2018/1/17,1100,58287,32095041.1,0.1415
2018/1/18,1100,64262,36320241.41,0.1369
2018/1/16,1655,6271,3553263.631,0.0223
2018/1/17,1655,5190,1534886.676,0.0144
2018/1/18,1655,5482,1326677.02,0.0136
2018/1/16,1956,6724,4484218.667,0.0161
2018/1/17,1956,5898,2334786.896,0.0125
2018/1/18,1956,6082,3270165.12,0.0137
2018/1/16,1960,36044,25378680.03,0.0971
2018/1/17,1960,37187,30276171.35,0.102
2018/1/18,1960,34841,30065499.56,0.1054
2018/1/16,1000,34497,31797665.96,0.1051
2018/1/17,1000,29016,19169768.71,0.0756
2018/1/18,1000,30722,18927030.61,0.0714
2018/1/16,1547,6151,4862568.873,0.0237
2018/1/17,1547,6634,4825267.713,0.0215
2018/1/18,1547,6068,4140355.093,0.0201
2018/1/16,1899,2868,877689.305,0.0117
2018/1/17,1899,2904,862252.033,0.0121
2018/1/18,1899,3330,980353.978,0.0115
2018/1/16,1132,60136,25094368.16,0.0917
2018/1/17,1132,54000,26116354.37,0.1221
2018/1/18,1132,59782,17752875.42,0.074
2018/1/16,1804,37914,37437502.24,0.113
2018/1/17,1804,36087,44213648.74,0.1301
2018/1/18,1804,37514,40587136.76,0.109
2018/1/16,1672,14110,7056881,0.0897
2018/1/17,1672,16116,6696890.621,0.0884
2018/1/18,1672,15355,7492397.081,0.1003
2018/1/16,1929,8699,2824275.637,0.0204
2018/1/17,1929,7542,3776171.694,0.0232
2018/1/18,1929,6951,2072873.145,0.0173
2018/1/16,1536,13347,5288886.114,0.0422
2018/1/17,1536,11078,6985510.252,0.05
2018/1/18,1536,12178,8900843.561,0.0562
