1,2,3,4,5
2018/1/28,1286,15457,9056468.201,0.0624
2018/1/29,1286,28714,10223213.04,0.0693
2018/1/30,1286,27380,8754551.087,0.0635
2018/1/28,1510,0,0,0.0148
2018/1/29,1510,0,0,0.0152
2018/1/30,1510,0,0,0.0152
2018/1/28,1119,15042,12820504.32,0.0313
2018/1/29,1119,10460,7336667.383,0.0254
2018/1/30,1119,11162,4756274.005,0.0208
2018/1/28,1945,4224,536940.274,0.0077
2018/1/29,1945,4090,970342.464,0.0083
2018/1/30,1945,3862,449273.358,0.0077
2018/1/28,1708,16132,14667443.44,0.0551
2018/1/29,1708,14020,10888771.22,0.0441
2018/1/30,1708,14360,13431766.9,0.0474
2018/1/28,1449,18183,15082446.84,0.0623
2018/1/29,1449,12996,16023242.54,0.0566
2018/1/30,1449,11009,10712079.92,0.052
2018/1/28,1205,11021,2347730.161,0.022
2018/1/29,1205,10705,2526617.57,0.0213
2018/1/30,1205,9250,2508878.789,0.0202
2018/1/28,1255,29687,20824984.18,0.0778
2018/1/29,1255,23721,16434430.88,0.0653
2018/1/30,1255,23022,15348325.79,0.0651
2018/1/28,1958,47523,18022936.8,0.0414
2018/1/29,1958,45881,27703717.44,0.0511
2018/1/30,1958,44948,16879539.51,0.0391
2018/1/28,1359,87267,37010465.77,0.1167
2018/1/29,1359,85032,30937600.2,0.1077
2018/1/30,1359,89164,36206759.24,0.1242
2018/1/28,1221,10,1107.712,0.0073
2018/1/29,1221,1,51.111,0.0074
2018/1/30,1221,8,115.23,0.0074
2018/1/28,1100,31191,20036015.19,0.0979
2018/1/29,1100,32262,26333437.69,0.1017
2018/1/30,1100,31860,16465951.94,0.0701
2018/1/28,1655,298,77894.384,0.0069
2018/1/29,1655,6326,4311569.759,0.0239
2018/1/30,1655,4746,2620654.592,0.0177
2018/1/28,1956,4438,2567764.799,0.0129
2018/1/29,1956,5338,3327327.964,0.0136
2018/1/30,1956,5565,4376902.461,0.0165
2018/1/28,1960,37126,24842542.7,0.0909
2018/1/29,1960,35028,22215651.89,0.0898
2018/1/30,1960,33792,22012279.87,0.0921
2018/1/28,1000,29658,24873574.11,0.0911
2018/1/29,1000,27722,27506810.81,0.0984
2018/1/30,1000,27739,26457118.53,0.0819
2018/1/28,1547,5906,2487274.722,0.015
2018/1/29,1547,6372,3554281.852,0.0194
2018/1/30,1547,5832,2983503.387,0.0173
2018/1/28,1899,471,328293.764,0.0087
2018/1/29,1899,3061,1231871.044,0.0135
2018/1/30,1899,3111,2277357.444,0.0174
2018/1/28,1132,59594,15321414.28,0.0456
2018/1/29,1132,61356,16641260.12,0.048
2018/1/30,1132,57953,21268471.38,0.0518
2018/1/28,1804,19479,50799516.18,0.1303
2018/1/29,1804,36496,43484774.27,0.1187
2018/1/30,1804,38027,39341230.43,0.1064
2018/1/28,1672,16930,17363457.8,0.1587
2018/1/29,1672,16549,14039333.91,0.1357
2018/1/30,1672,15023,12503733.59,0.1096
2018/1/28,1929,6064,3436640.653,0.0189
2018/1/29,1929,6839,4187033.775,0.0237
2018/1/30,1929,5863,3757755.321,0.0249
2018/1/28,1536,15466,8640805.557,0.0571
2018/1/29,1536,12432,18724070.14,0.0866
2018/1/30,1536,16503,5842290.692,0.0476
2018/1/28,1123,6018,8628628.546,0.0291
2018/1/29,1123,7358,4483499.386,0.0217
2018/1/30,1123,6575,4634966.393,0.0207
2018/1/28,1811,8017,3447221.601,0.0178
2018/1/29,1811,5867,1996104.194,0.0164
2018/1/30,1811,6377,1922839.645,0.0146
2018/1/28,1730,8530,3709762.405,0.022
2018/1/29,1730,8238,5509066.762,0.0251
2018/1/30,1730,6922,4243390.836,0.0235
2018/1/28,1020,33266,15257430.59,0.0545
2018/1/29,1020,34072,16215795.74,0.0661
2018/1/30,1020,39215,20682664.12,0.0772
2018/1/28,1903,7672,720952.431,0.0147
2018/1/29,1903,6635,1403895.36,0.0201
2018/1/30,1903,6310,1655252.699,0.0163
2018/1/28,1837,6671,13869947.49,0.0393
2018/1/29,1837,8307,8772582.84,0.0358
2018/1/30,1837,8621,5647030.517,0.0304
2018/1/28,1003,13468,13450670.57,0.0627
2018/1/29,1003,21061,18551795.98,0.077
2018/1/30,1003,21620,18419481.77,0.0767
2018/1/28,1756,5005,1863765.879,0.0255
2018/1/29,1756,3211,510310.433,0.0189
2018/1/30,1756,4733,1800084.307,0.026
2018/1/28,1461,3456,1615452.526,0.0123
2018/1/29,1461,48437,15790940.94,0.0442
2018/1/30,1461,52140,15491606.48,0.0436
2018/1/28,1575,959,294919.34,0.0159
2018/1/29,1575,997,832146.811,0.0175
2018/1/30,1575,1113,402644.497,0.0164
2018/1/28,1834,26816,14647705.54,0.0672
2018/1/29,1834,23958,17233713.25,0.0741
2018/1/30,1834,22514,14570360.8,0.069
2018/1/28,1423,30607,9359855.607,0.0441
2018/1/29,1423,26773,7091141.402,0.0383
2018/1/30,1423,27188,7852637.466,0.0373
2018/1/28,1716,57929,27593964.97,0.0961
2018/1/29,1716,60439,29890475.49,0.095
2018/1/30,1716,57986,23901371.77,0.0841
2018/1/28,1342,10159,1266336.855,0.0123
2018/1/29,1342,9109,899580.352,0.0115
2018/1/30,1342,10382,980105.338,0.0117
