1,2,3,4,5
2018/2/28,1286,24160,6082119.155,0.0567
2018/2/28,1510,7,116.499,0.0151
2018/2/28,1119,9670,7784251.753,0.0259
2018/2/28,1945,5494,1215031.582,0.0103
2018/2/28,1708,64951,5331850.796,0.0411
2018/2/28,1449,11791,9047056.606,0.0552
2018/2/28,1205,12248,2013460.902,0.0187
2018/2/28,1255,25282,19649222.61,0.0885
2018/2/28,1958,46842,24984557.47,0.0493
2018/2/28,1359,90833,27772553.19,0.1076
2018/2/28,1221,1,429.855,0.0074
2018/2/28,1100,53483,27129656.63,0.1014
2018/2/28,1655,4013,1987324.263,0.0154
2018/2/28,1956,1478,1943513.895,0.0104
2018/2/28,1960,28140,12829478.1,0.055
2018/2/28,1000,36016,30111815.09,0.1204
2018/2/28,1547,6368,4811589.588,0.0202
2018/2/28,1899,3116,3488028.772,0.0234
2018/2/28,1132,62157,21598260.47,0.0547
2018/2/28,1804,26111,30982052.6,0.0904
2018/2/28,1672,22309,9559044.71,0.1218
2018/2/28,1929,8841,5485415.698,0.0277
2018/2/28,1536,15714,12036063.4,0.0719
2018/2/28,1123,11581,5428002.37,0.0236
2018/2/28,1811,3067,1163235.763,0.0124
2018/2/28,1730,8286,4229903.791,0.0207
2018/2/28,1020,35401,21385576.25,0.074
2018/2/28,1903,9322,2410205.589,0.0266
2018/2/28,1837,40701,47223219.28,0.1226
2018/2/28,1003,21794,12835685.69,0.0362
2018/2/28,1756,3365,419468.154,0.0173
2018/2/28,1461,46488,18225316.28,0.0455
2018/2/28,1575,404,370156.165,0.0162
2018/2/28,1834,31792,19280119.47,0.0708
2018/2/28,1423,31565,10952101.13,0.0485
2018/2/28,1716,54718,42020346.06,0.1131
2018/2/28,1342,7993,1191096.157,0.0121
2018/2/28,1266,47295,23993215.59,0.0742
2018/2/28,1807,2469,3399624.745,0.0227
2018/2/28,1846,7830,1807485.2,0.0156
2018/2/28,1162,1009,829841.721,0.0109
2018/2/28,1520,3004,1091094.137,0.0122
2018/2/28,1517,1979,404641.279,0.0165
2018/2/28,1979,30112,19146038.02,0.0676
2018/2/28,1876,41148,29058058.71,0.1065
2018/2/28,1554,93646,41373940.83,0.1034
2018/2/28,1932,39944,14317772.8,0.048
2018/2/28,1420,23418,25938377.77,0.0592
2018/2/28,1988,113957,47783551.24,0.1036
2018/2/28,1247,0,0,/0
2018/2/28,1309,45265,26791800.73,0.1095
2018/2/28,1969,14715,11058656.35,0.0384
2018/2/28,1630,2009,225537.287,0.0073
2018/2/28,1760,66225,34841477.6,0.0851
2018/2/28,1233,130713,103398334.7,0.1988
2018/2/28,1728,2640,1145857.865,0.0111
2018/2/28,1593,648,285800.812,0.0086
2018/2/28,1934,1189,1024858.11,0.01
2018/2/28,1645,36492,38552304.17,0.0968
2018/2/28,1005,0,0,/0
2018/2/28,1373,8812,2858111.546,0.0206
2018/2/28,1794,3048,7457467.742,0.0236
2018/2/28,1757,9446,7737990.227,0.0339
2018/2/28,1052,2219,2304942.172,0.0146
2018/2/28,1718,2568,4484175.207,0.0259
2018/2/28,1812,51715,40953280.97,0.1375
2018/2/28,1599,36266,27355221.82,0.078
2018/2/28,1590,760,68954.213,0.0083
2018/2/28,1073,8600,14053779.46,0.0379
2018/2/28,1331,3709,3049889.466,0.0324
2018/2/28,1497,25898,8673990.602,0.0527
2018/2/28,1430,17385,17710165.84,0.0501
2018/2/28,1910,15978,35987888.74,0.0521
2018/2/28,1163,11103,4268108.481,0.0205
2018/2/28,1114,47286,38877774.25,0.1157
2018/2/28,1197,12744,13234382.05,0.0389
2018/2/28,1172,1661,164310.831,0.0081
2018/2/28,1229,4002,1273612.112,0.0141
2018/2/28,1341,25852,14341598.39,0.0599
2018/2/28,1029,20939,15041400.97,0.077
2018/2/28,1236,9420,6457660.646,0.0281
2018/2/28,1580,14184,17560324.86,0.0554
2018/2/28,1125,56570,22182567.88,0.0538
2018/2/28,1074,108,119148.99,0.0086
2018/2/28,1574,55030,20339816.94,0.0676
2018/2/28,1795,0,0,/0
2018/2/28,1699,23041,7657041.393,0.0358
2018/2/28,1054,7683,1480971.038,0.0116
2018/2/28,1334,4078,3351689.637,0.0191
2018/2/28,1537,11271,4251729.194,0.0247
2018/2/28,1908,10332,2405076.361,0.0186
2018/2/28,1170,25263,13834171.45,0.0495
2018/2/28,1076,302281,42956899.72,0.1451
2018/2/28,1722,56589,17624378.99,0.0645
2018/2/28,1075,7148,1854852.958,0.0155
2018/2/28,1012,9250,7163522.459,0.0423
2018/2/28,1951,17189,8930644.808,0.0302
2018/2/28,1485,36862,16707829.28,0.0571
2018/2/28,1533,5426,2489427.615,0.017
2018/2/28,1990,6926,4548530.997,0.0242
2018/2/28,1042,28294,42748279.38,0.0748
2018/2/28,1346,129996,67832604.38,0.1922
2018/2/28,1323,292265,68832061.84,0.1869
2018/2/28,1869,34041,14531333.83,0.0583
2018/2/28,1971,12622,2763460.117,0.0199
2018/2/28,1567,16337,4185708.365,0.0302
2018/2/28,1973,111914,61056337.28,0.1008
2018/2/28,1161,1877,193631.036,0.0079
2018/2/28,1370,3859,1662644.454,0.0152
2018/2/28,1292,12616,10409452.73,0.0327
2018/2/28,1935,48795,15012912.75,0.0656
2018/2/28,1294,27175,27175379.52,0.0646
2018/2/28,1446,14001,8727646.73,0.0291
2018/2/28,1124,69011,43556242.36,0.1208
2018/2/28,1319,7716,3549688.245,0.0217
2018/2/28,1215,15210,21894250.72,0.061
2018/2/28,1352,6641,2725535.846,0.0332
2018/2/28,1492,7184,3279822.179,0.0127
2018/2/28,1940,17989,12349385.43,0.0312
2018/2/28,1067,26681,17691782.45,0.0401
2018/2/28,1502,11774,5361005.546,0.0237
2018/2/28,1479,15538,20131972.17,0.0577
2018/2/28,1693,20034,8480862.236,0.043
2018/2/28,1313,5050,4827161.583,0.022
2018/2/28,1038,9582,3897630.877,0.0166
2018/2/28,1853,12728,13386212.56,0.034
2018/2/28,1111,4818,18100705.87,0.0677
2018/2/28,1401,39625,17701680.96,0.0543
2018/2/28,1873,14273,4357699.589,0.0255
2018/2/28,1692,30105,29066083.18,0.0712
2018/2/28,1921,157,1799.03,0.0079
2018/2/28,1450,9104,8728985.475,0.0343
2018/2/28,1056,127148,61994340.13,0.2563
2018/2/28,1191,69936,24882646.16,0.1525
2018/2/28,1875,7683,15610337.73,0.0502
2018/2/28,1463,1729,1633483.081,0.0167
2018/2/28,1544,7516,9684395.369,0.0313
2018/2/28,1431,171,212991.276,0.0322
2018/2/28,1232,15725,23330869.78,0.0716
2018/2/28,1626,1795,774639.868,0.01
2018/2/28,1455,16898,6428739.341,0.0303
2018/2/28,1952,4101,1266828.045,0.0146
2018/2/28,1946,95215,79658094.36,0.2444
2018/2/28,1501,15860,15671193.53,0.0456
2018/2/28,1915,869,320165.7,0.0105
2018/2/28,1665,0,0,/0
2018/2/28,1914,27715,21636557.38,0.0624
2018/2/28,1505,44335,21793677.42,0.1308
2018/2/28,1769,5370,4979758.299,0.0486
2018/2/28,1556,18149,19509209.38,0.066
2018/2/28,1332,25363,17730983.05,0.0926
2018/2/28,1175,770,571677.801,0.01
2018/2/28,1372,6417,2164564.018,0.0132
2018/2/28,1821,4029,5061152.98,0.0273
2018/2/28,1622,23394,15525588.38,0.0588
2018/2/28,1500,5109,5037127.6,0.0326
2018/2/28,1013,16239,16945903.21,0.0566
2018/2/28,1057,14665,2832977.388,0.0205
2018/2/28,1925,43898,49107958.21,0.1505
2018/2/28,1316,38589,22427833.86,0.0825
2018/2/28,1356,7478,7492255.253,0.0322
2018/2/28,1636,409,9959870.347,0.0233
2018/2/28,1671,41289,27705184.18,0.0845
2018/2/28,1211,38809,23133306.21,0.0804
2018/2/28,1970,18036,8518062.344,0.0311
2018/2/28,1080,2563,402377.924,0.0178
2018/2/28,1648,26904,14857802.65,0.0695
2018/2/28,1747,32966,25727715.77,0.1604
2018/2/28,1698,4535,458104.747,0.0181
2018/2/28,1894,1747,499598.068,0.0114
2018/2/28,1377,110915,29614192.76,0.0674
2018/2/28,1171,59247,62986598.47,0.2474
2018/2/28,1413,34130,19341436.24,0.0495
2018/2/28,1576,6526,15012781.15,0.0302
2018/2/28,1177,2766,1995258.769,0.0205
2018/2/28,1981,27036,15482688.36,0.0623
2018/2/28,1102,17241,8950506.395,0.0343
2018/2/28,1237,19217,8760716.909,0.055
2018/2/28,1886,4567,3816770.069,0.0232
2018/2/28,1460,1478,281610.019,0.0096
2018/2/28,1953,10689,9856709.959,0.0826
2018/2/28,1158,1152,4371639.348,0.029
2018/2/28,1617,166,6565.631,0.0068
2018/2/28,1573,0,0,/0
2018/2/28,1628,14352,39577969.53,0.1216
2018/2/28,1773,35,26365.105,0.0238
2018/2/28,1070,4520,3172619.252,0.0185
2018/2/28,1523,14895,6605884.068,0.0234
2018/2/28,1262,51464,46389782.54,0.1516
2018/2/28,1113,310,231475.741,0.0088
2018/2/28,1895,745,85089.823,0.0074
2018/2/28,1120,5920,3994054.749,0.02
2018/2/28,1632,2085,2905466.285,0.017
2018/2/28,1440,38202,29675292.46,0.1021
2018/2/28,1710,3449,4024616.384,0.0221
2018/2/28,1827,29332,47189018.23,0.1665
2018/2/28,1033,36360,17300531.3,0.0447
2018/2/28,1287,2688,4771581.661,0.0258
2018/2/28,1796,7612,8322563.015,0.0218
2018/2/28,1962,29843,22038061.84,0.1177
2018/2/28,1084,72499,14274170.05,0.0643
2018/2/28,1008,26428,14315144.06,0.0512
2018/2/28,1044,50819,29767077.16,0.0918
2018/2/28,1924,3431,1613663.941,0.013
2018/2/28,1714,306,1966582.602,0.0202
2018/2/28,1809,54341,26343295.62,0.0626
2018/2/28,1468,32435,13344761.66,0.0458
2018/2/28,1246,610,195267.267,0.0099
2018/2/28,1378,12852,10274794.72,0.0376
2018/2/28,1107,637,240945.833,0.0097
2018/2/28,1689,46528,14176458.03,0.0665
2018/2/28,1865,2868,100592.738,0.0156
2018/2/28,1838,50469,23091828.65,0.0646
2018/2/28,1234,6091,2613046.77,0.0156
2018/2/28,1681,8980,4548119.532,0.0183
2018/2/28,1405,27806,44137882.92,0.0934
2018/2/28,1015,81074,43121198.91,0.1805
2018/2/28,1612,2551,1416506.276,0.0144
2018/2/28,1298,1148,1722626.11,0.0074
2018/2/28,1441,0,11.532,0.0078
2018/2/28,1847,44574,31328127.81,0.108
2018/2/28,1360,18976,19851497.84,0.0696
2018/2/28,1178,10854,8634818.356,0.0285
2018/2/28,1429,4188,767498.66,0.0106
2018/2/28,1259,23120,8549220.646,0.0249
2018/2/28,1383,5187,4878780.157,0.0157
2018/2/28,1830,22736,10981570.84,0.0305
2018/2/28,1867,8256,6144683.617,0.0263
2018/2/28,1927,40491,15579932.58,0.0577
2018/2/28,1361,4096,1299818.284,0.0121
2018/2/28,1254,1349,1444911.986,0.0124
2018/2/28,1949,13516,10059209.28,0.0352
2018/2/28,1880,66626,27567814.38,0.0701
2018/2/28,1365,1033,713662.238,0.0096
2018/2/28,1974,11,1840.869,0.0076
2018/2/28,1768,5904,4568603.772,0.0233
2018/2/28,1898,41388,26979104.05,0.117
2018/2/28,1717,4427,1240369.573,0.0219
2018/2/28,1438,441,178505.319,0.0088
2018/2/28,1432,1972,3205135.784,0.0214
2018/2/28,1381,9979,5837653.143,0.0254
2018/2/28,1650,5737,4894549.761,0.0224
2018/2/28,1511,2436,206142.564,0.0081
2018/2/28,1896,7150,3563375.459,0.0182
2018/2/28,1598,35471,27336349.88,0.1076
2018/2/28,1625,25145,9794854.522,0.0463
2018/2/28,1380,10897,11710738.58,0.0577
2018/2/28,1824,116968,39493810.32,0.1185
2018/2/28,1507,104994,50491202.58,0.1315
2018/2/28,1504,703,149176.368,0.0089
2018/2/28,1700,59965,25301120.94,0.0797
2018/2/28,1863,40334,19370323.55,0.0853
2018/2/28,1222,27394,11643222.15,0.0491
2018/2/28,1931,15387,12244872.35,0.0392
2018/2/28,1399,3873,732752.418,0.0174
2018/2/28,1666,14984,4744706.205,0.0296
2018/2/28,1600,14210,10140214.45,0.0417
2018/2/28,1353,1222,416374.789,0.0115
2018/2/28,1324,12418,6040900.871,0.0267
2018/2/28,1344,13540,4826157.224,0.0322
2018/2/28,1376,1743,8465564.984,0.0235
2018/2/28,1260,54286,23595555.24,0.1128
2018/2/28,1311,22372,12639594.24,0.0346
2018/2/28,1742,18350,19271770.3,0.0513
2018/2/28,1272,6915,2423230.079,0.0159
2018/2/28,1585,15712,2072681.429,0.0212
2018/2/28,1883,99875,90309385.06,0.1934
2018/2/28,1701,44564,2327005.854,0.0142
2018/2/28,1349,31188,12675893.83,0.0425
2018/2/28,1644,75332,20569086.68,0.0679
2018/2/28,1242,1879,3776039.261,0.0151
2018/2/28,1219,64828,19903747.36,0.0678
2018/2/28,1180,297,237394.617,0.0088
2018/2/28,1077,47971,13445048.71,0.067
2018/2/28,1469,38927,19963210.25,0.0616
2018/2/28,1053,7085,2052166.398,0.0137
2018/2/28,1129,7695,914403.259,0.0172
2018/2/28,1304,21433,18179464.16,0.0505
2018/2/28,1578,79486,29722596.47,0.057
2018/2/28,1560,40307,36745962.23,0.1172
2018/2/28,1993,20895,11307076.77,0.0441
2018/2/28,1064,382,44136.485,0.0081
2018/2/28,1315,35350,50588396.49,0.1135
2018/2/28,1989,18618,11916086.52,0.0469
2018/2/28,1516,15292,5786554.606,0.0253
2018/2/28,1256,12577,2985647.712,0.0176
2018/2/28,1276,18431,9921729.382,0.0407
2018/2/28,1559,30573,16780870.58,0.0665
2018/2/28,1426,72606,30005338.84,0.077
2018/2/28,1615,4976,9383889.47,0.0346
