1,2,3,4,5
2018/2/4,1286,10266,3278162.828,0.0358
2018/2/5,1286,22777,14086101.03,0.0821
2018/2/6,1286,18573,8597897.793,0.0577
2018/2/4,1510,0,0,0.0148
2018/2/5,1510,0,0,0.0152
2018/2/6,1510,0,0,0.0151
2018/2/4,1119,9137,12942082.72,0.0292
2018/2/5,1119,8876,8732441.119,0.0244
2018/2/6,1119,9888,8722279.227,0.0241
2018/2/4,1945,2923,1439927.977,0.0094
2018/2/5,1945,3092,1216528.8,0.0112
2018/2/6,1945,2619,815577.785,0.009
2018/2/4,1708,14627,14702134.27,0.058
2018/2/5,1708,12022,10916929.79,0.0461
2018/2/6,1708,12040,10140375.66,0.0437
2018/2/4,1449,11726,10420122.53,0.0507
2018/2/5,1449,10804,9798215.051,0.0473
2018/2/6,1449,9775,7588841.741,0.0364
2018/2/4,1205,7348,1214741.427,0.0156
2018/2/5,1205,8343,1289662.101,0.0174
2018/2/6,1205,8909,3002960.206,0.0231
2018/2/4,1255,27906,20124184.32,0.0768
2018/2/5,1255,26654,26261450.21,0.0849
2018/2/6,1255,25106,21910183.43,0.0812
2018/2/4,1958,50095,31722629.25,0.058
2018/2/5,1958,48370,23880007.92,0.0502
2018/2/6,1958,50198,21193124.16,0.044
2018/2/4,1359,88488,38400499.79,0.1253
2018/2/5,1359,81541,32995887.71,0.1194
2018/2/6,1359,84283,33069037.96,0.1205
2018/2/4,1221,0,3.107,0.0073
2018/2/5,1221,0,6.571,0.0074
2018/2/6,1221,0,33.27,0.0074
2018/2/4,1100,30001,19673136.36,0.0843
2018/2/5,1100,32080,23307056.63,0.1051
2018/2/6,1100,28741,22127424.79,0.0965
2018/2/4,1655,64,1336.571,0.0067
2018/2/5,1655,5640,2160363.229,0.0165
2018/2/6,1655,5196,2112941.194,0.0178
2018/2/4,1956,3764,2550126.91,0.0122
2018/2/5,1956,4675,2407435.901,0.0124
2018/2/6,1956,3775,3067722.623,0.0132
2018/2/4,1960,34023,21271194.43,0.0818
2018/2/5,1960,30296,13309074.11,0.0583
2018/2/6,1960,29868,19027475.48,0.0802
2018/2/4,1000,28177,19518885.58,0.0858
2018/2/5,1000,29036,14512673.35,0.0683
2018/2/6,1000,27403,16894756.18,0.0693
2018/2/4,1547,7114,4533268.989,0.0218
2018/2/5,1547,7705,5658989.802,0.0287
2018/2/6,1547,7524,4476390.038,0.0192
2018/2/4,1899,625,273500.758,0.0086
2018/2/5,1899,3085,1574207.132,0.0149
2018/2/6,1899,2813,2790518.244,0.0202
2018/2/4,1132,58572,27580466.77,0.0667
2018/2/5,1132,60607,21386051.8,0.0575
2018/2/6,1132,56404,31297216.28,0.0828
2018/2/4,1804,23765,42464218.22,0.1155
2018/2/5,1804,34949,42916382.21,0.1043
2018/2/6,1804,35801,39097525.65,0.102
2018/2/4,1672,22012,18163331.1,0.1906
2018/2/5,1672,21692,20254655.2,0.1956
2018/2/6,1672,20418,12044454.78,0.1043
2018/2/4,1929,7055,3832321.085,0.023
2018/2/5,1929,6778,6482055.16,0.0302
2018/2/6,1929,6509,4237040.651,0.0246
2018/2/4,1536,15780,14872543.49,0.0825
2018/2/5,1536,17008,16106490.42,0.0923
2018/2/6,1536,17159,12518348.54,0.0778
2018/2/4,1123,6290,2221643.23,0.0161
2018/2/5,1123,6167,3281013.831,0.019
2018/2/6,1123,7137,5242631.708,0.0238
2018/2/4,1811,9165,2107492.662,0.016
2018/2/5,1811,5732,2111926.777,0.0162
2018/2/6,1811,5531,1783821.368,0.0141
2018/2/4,1730,6545,4823570.312,0.0249
2018/2/5,1730,7153,5193211.703,0.023
2018/2/6,1730,6199,2706356.35,0.0164
2018/2/4,1020,31637,14968871.66,0.0513
2018/2/5,1020,36999,20485343.86,0.0701
2018/2/6,1020,37675,17244015.3,0.0683
2018/2/4,1903,8048,1678888.913,0.0197
2018/2/5,1903,7614,2449614.014,0.0233
2018/2/6,1903,6395,820870.265,0.0155
2018/2/4,1837,5618,10107694.07,0.0335
2018/2/5,1837,6408,9521450.26,0.0344
2018/2/6,1837,6270,5924166.831,0.0289
2018/2/4,1003,12097,22627360.42,0.1054
2018/2/5,1003,18239,20955527.27,0.0887
2018/2/6,1003,15160,9181886.34,0.0394
2018/2/4,1756,4495,2844662.688,0.0289
2018/2/5,1756,3803,8413603.098,0.0557
2018/2/6,1756,4431,1954176.172,0.0284
2018/2/4,1461,5463,777772.304,0.0119
2018/2/5,1461,46454,14673226.98,0.0424
2018/2/6,1461,51924,22562904.79,0.0522
2018/2/4,1575,412,650600.352,0.017
2018/2/5,1575,82,15760.447,0.0149
2018/2/6,1575,330,52875.759,0.0151
2018/2/4,1834,26324,31856141.65,0.1611
2018/2/5,1834,22880,18176766.43,0.0839
2018/2/6,1834,22994,18362073.79,0.0686
2018/2/4,1423,30742,10994801.1,0.0482
2018/2/5,1423,29445,20851322.65,0.0658
2018/2/6,1423,28106,10845819.63,0.0489
2018/2/4,1716,57721,31621225.2,0.103
2018/2/5,1716,63741,34506027.78,0.1133
2018/2/6,1716,62568,40619457.52,0.1495
2018/2/4,1342,8995,820110.268,0.0123
2018/2/5,1342,9345,1132446.817,0.0126
2018/2/6,1342,9002,1230289.156,0.0127
2018/2/4,1266,37484,29735552.88,0.0842
2018/2/5,1266,36827,23460818.37,0.0666
2018/2/6,1266,35708,20956706.21,0.0611
2018/2/4,1807,1070,363741.396,0.0107
2018/2/5,1807,1607,340658.444,0.0109
2018/2/6,1807,1383,760184.893,0.0137
2018/2/4,1846,6145,1912116.02,0.0146
2018/2/5,1846,6320,877811.28,0.0121
2018/2/6,1846,6328,1147183.062,0.0141
2018/2/4,1162,1814,1864642.326,0.0126
2018/2/5,1162,1292,626222.646,0.0091
2018/2/6,1162,867,1259724.932,0.0106
2018/2/4,1520,2033,1321298.809,0.0115
2018/2/5,1520,4066,7632445.626,0.0229
2018/2/6,1520,5646,2430349.465,0.0142
2018/2/4,1517,2002,157773.137,0.0163
2018/2/5,1517,1738,57764.253,0.0151
2018/2/6,1517,1842,147166.406,0.0156
2018/2/4,1979,36900,12704055.4,0.0476
2018/2/5,1979,17790,8419196.339,0.0334
2018/2/6,1979,15821,7658833.212,0.034
2018/2/4,1876,25609,14733540.07,0.0525
2018/2/5,1876,33910,19149934.21,0.0737
2018/2/6,1876,33310,18242124.02,0.0715
2018/2/4,1554,94634,60098152.35,0.1322
2018/2/5,1554,85139,48507240.66,0.1084
2018/2/6,1554,88507,48434385.24,0.1173
2018/2/4,1932,42568,13162695.12,0.044
2018/2/5,1932,38568,16902714.9,0.0482
2018/2/6,1932,36273,14785072.63,0.042
2018/2/4,1420,51064,22419485.74,0.0541
2018/2/5,1420,32774,21573734.84,0.0506
2018/2/6,1420,32167,21254126.2,0.0542
2018/2/4,1988,44783,47141409.24,0.0984
2018/2/5,1988,51970,50877966.88,0.1171
2018/2/6,1988,54624,57105508.19,0.1292
2018/2/4,1247,0,0,/0
2018/2/5,1247,0,0,/0
2018/2/6,1247,0,0,/0
2018/2/4,1309,52161,26030008.92,0.1156
2018/2/5,1309,51519,25061287.59,0.1151
2018/2/6,1309,51692,35204378.69,0.1363
2018/2/4,1969,16870,25176684,0.0641
2018/2/5,1969,15549,17813434.41,0.0478
2018/2/6,1969,14913,11499904.86,0.0355
2018/2/4,1630,1587,87378.092,0.0064
2018/2/5,1630,1670,368426.648,0.0075
2018/2/6,1630,1480,354956.619,0.0075
2018/2/4,1760,74289,41484427.25,0.0908
2018/2/5,1760,57018,24512567.82,0.0643
2018/2/6,1760,63250,34933667.12,0.0856
2018/2/4,1233,130618,70229568.87,0.1365
2018/2/5,1233,132598,67797357.39,0.1404
2018/2/6,1233,135478,93120427.16,0.1774
2018/2/4,1728,2453,3620744.941,0.0169
2018/2/5,1728,1359,1015990.415,0.0103
2018/2/6,1728,1194,289465.859,0.0091
2018/2/4,1593,2689,2316993.746,0.0131
2018/2/5,1593,2561,3391885.81,0.0152
2018/2/6,1593,2519,2303101.435,0.014
2018/2/4,1934,450,209823.265,0.0084
2018/2/5,1934,809,492599.337,0.0086
2018/2/6,1934,538,209358.166,0.0079
2018/2/4,1645,4572,5679340.752,0.0203
2018/2/5,1645,34561,51471427.59,0.1136
2018/2/6,1645,34514,57400630.24,0.118
2018/2/4,1005,0,0,/0
2018/2/5,1005,0,0,/0
2018/2/6,1005,0,0,/0
