1,2,3,4,5
2017/12/19,1286,25479,6519666.882,0.0537
2017/12/20,1286,25976,6517030.964,0.0535
2017/12/21,1286,27752,7771086.559,0.0622
2017/12/19,1510,0,0,0.0152
2017/12/20,1510,0,0,0.0153
2017/12/21,1510,0,0,0.0153
2017/12/19,1119,12535,8266000.999,0.0218
2017/12/20,1119,12256,10013248.51,0.0247
2017/12/21,1119,14394,12194733.69,0.0285
2017/12/19,1945,2748,2082217.04,0.0138
2017/12/20,1945,3032,1137489.408,0.0096
2017/12/21,1945,2646,1323899.807,0.011
2017/12/19,1708,71127,7797751.757,0.0548
2017/12/20,1708,61025,9353684.853,0.0594
2017/12/21,1708,64984,7562029.53,0.0534
2017/12/19,1449,18770,22523546,0.1263
2017/12/20,1449,25795,24104332.55,0.136
2017/12/21,1449,11665,12826859.61,0.0753
2017/12/19,1205,4521,3088751.534,0.026
2017/12/20,1205,4231,2910770.873,0.0262
2017/12/21,1205,3725,2692029.488,0.0264
2017/12/19,1255,20935,12374460.48,0.065
2017/12/20,1255,23507,14141213.04,0.0743
2017/12/21,1255,20969,11348387.2,0.0644
2017/12/19,1958,42001,11646490.89,0.0322
2017/12/20,1958,42597,10302608.08,0.0279
2017/12/21,1958,38886,13040342.28,0.0318
2017/12/19,1359,181462,48825746.59,0.1718
2017/12/20,1359,165368,53856821.31,0.1639
2017/12/21,1359,151314,46950983.18,0.1631
2017/12/19,1221,31843,99369511.84,0.2169
2017/12/20,1221,33107,93022066.38,0.2129
2017/12/21,1221,31428,91096583.77,0.2016
2017/12/19,1100,71133,41125417.86,0.1648
2017/12/20,1100,67571,36388255.47,0.1539
2017/12/21,1100,68387,34833888.07,0.1481
2017/12/19,1655,442,33023.101,0.007
2017/12/20,1655,342,97439.786,0.0072
2017/12/21,1655,386,73475.234,0.007
2017/12/19,1956,5558,1934035.972,0.0114
2017/12/20,1956,5239,2177265.225,0.0122
2017/12/21,1956,4924,1154097.158,0.0108
2017/12/19,1960,28928,17614892.4,0.0793
2017/12/20,1960,28464,15344695.57,0.0747
2017/12/21,1960,30747,16593795.16,0.0777
2017/12/19,1000,32387,21555758.39,0.081
2017/12/20,1000,32789,18113812.1,0.0671
2017/12/21,1000,30040,12325737.19,0.0566
2017/12/19,1547,7021,4036561.884,0.0195
2017/12/20,1547,6382,3165930.847,0.0169
2017/12/21,1547,6594,2398647.76,0.0147
2017/12/19,1899,2037,1012647.004,0.0121
2017/12/20,1899,1730,285216.686,0.0091
2017/12/21,1899,1817,517032.663,0.0101
2017/12/19,1132,49338,36952925.18,0.2142
2017/12/20,1132,46184,37144571.94,0.2071
2017/12/21,1132,49912,27865674.15,0.1673
2017/12/19,1804,32967,36232729.97,0.1202
2017/12/20,1804,31110,37449147.48,0.1242
2017/12/21,1804,31323,32445658.04,0.1136
2017/12/19,1672,16981,12070024.67,0.1203
2017/12/20,1672,17596,13563762.33,0.1312
2017/12/21,1672,15533,10281759.57,0.1247
2017/12/19,1929,6314,2081245.11,0.0167
2017/12/20,1929,7289,1934834.445,0.018
2017/12/21,1929,5920,2344672.433,0.0194
2017/12/19,1536,12027,7263159.603,0.0503
2017/12/20,1536,14075,9999811.85,0.0649
2017/12/21,1536,13792,11010090.15,0.07
2017/12/19,1123,4275,1066350.771,0.011
2017/12/20,1123,3732,2554645.486,0.0128
2017/12/21,1123,4724,1623651.294,0.0134
2017/12/19,1811,3877,2691228.83,0.0157
2017/12/20,1811,3950,2755729.212,0.0157
2017/12/21,1811,4668,1630685.858,0.0136
2017/12/19,1730,6982,2001472.434,0.014
2017/12/20,1730,7253,1696323.33,0.015
2017/12/21,1730,7183,5208012.783,0.0236
2017/12/19,1020,34272,15994899.22,0.055
2017/12/20,1020,36620,12038629.47,0.0477
2017/12/21,1020,36559,13716643.42,0.0554
2017/12/19,1903,15844,5066386.277,0.069
2017/12/20,1903,9840,3387659.203,0.0474
2017/12/21,1903,10756,4962868.845,0.0523
2017/12/19,1837,59245,95300706.32,0.2794
2017/12/20,1837,64468,106454000.2,0.3053
2017/12/21,1837,63765,118689572.7,0.3433
2017/12/19,1003,27962,12938084.67,0.0394
2017/12/20,1003,28420,12811854.92,0.0342
2017/12/21,1003,31841,14580337.85,0.0435
2017/12/19,1756,4164,4747400.821,0.0432
2017/12/20,1756,3227,481764.728,0.0193
2017/12/21,1756,2859,741090.099,0.0215
2017/12/19,1461,42653,9982747.932,0.034
2017/12/20,1461,45483,8826424.496,0.0325
2017/12/21,1461,40819,9417611.333,0.0345
2017/12/19,1575,0,0,/0
2017/12/20,1575,0,0,/0
2017/12/21,1575,0,0,/0
2017/12/19,1834,29673,23189230.79,0.0938
2017/12/20,1834,30175,16467891,0.0684
2017/12/21,1834,29604,22541682.42,0.079
2017/12/19,1423,24928,10016966.97,0.0468
2017/12/20,1423,25641,7063670.149,0.0372
2017/12/21,1423,26204,7008680.426,0.0387
2017/12/19,1716,62769,22977514.91,0.0703
2017/12/20,1716,60590,23138705.44,0.0701
2017/12/21,1716,60333,24411976.66,0.0742
2017/12/19,1342,7996,554806.59,0.0114
2017/12/20,1342,7863,574500.999,0.013
2017/12/21,1342,8781,642739.909,0.0117
2017/12/19,1266,38861,23550196.14,0.0723
2017/12/20,1266,42494,21730775.85,0.0716
2017/12/21,1266,40823,11659401.75,0.0464
2017/12/19,1807,423,120886.617,0.0094
2017/12/20,1807,487,161743.428,0.0098
2017/12/21,1807,528,878324.872,0.0143
2017/12/19,1846,13455,4356753.034,0.0262
2017/12/20,1846,12164,4169491.948,0.0237
2017/12/21,1846,12212,4645545.952,0.024
2017/12/19,1162,1331,846251.907,0.0097
2017/12/20,1162,2264,2150181.946,0.0136
2017/12/21,1162,2034,1347297.197,0.0112
2017/12/19,1520,4681,3537470.874,0.016
2017/12/20,1520,5016,2028566.209,0.0132
2017/12/21,1520,3951,2038642.88,0.0129
2017/12/19,1517,1303,152263.672,0.0163
2017/12/20,1517,1262,65239.052,0.0155
2017/12/21,1517,1656,529631.263,0.0173
2017/12/19,1979,55763,16820499.39,0.0571
2017/12/20,1979,51558,14192595.79,0.052
2017/12/21,1979,50794,15889851.71,0.0609
2017/12/19,1876,49322,28153389.09,0.1132
2017/12/20,1876,39919,30552680.79,0.1099
2017/12/21,1876,39963,32948393.16,0.1263
