1,2,3,4,5
2018/1/10,1286,30809,12236060.03,0.0841
2018/1/11,1286,27664,12876733.92,0.089
2018/1/12,1286,26553,8456583.896,0.0701
2018/1/10,1510,0,0,0.0152
2018/1/11,1510,0,0,0.0152
2018/1/12,1510,0,0,0.0153
2018/1/10,1119,13919,11882308.56,0.0345
2018/1/11,1119,15187,10401738.64,0.0309
2018/1/12,1119,14396,11452013.92,0.0326
2018/1/10,1945,5718,4051016.704,0.0212
2018/1/11,1945,5997,2920965.918,0.0197
2018/1/12,1945,3928,1129460.626,0.0115
2018/1/10,1708,67984,11925511.77,0.0651
2018/1/11,1708,14662,13580650.35,0.0518
2018/1/12,1708,16923,15855397.68,0.0561
2018/1/10,1449,16652,21745188.97,0.1151
2018/1/11,1449,15305,22754892.07,0.111
2018/1/12,1449,14497,19010914.43,0.1106
2018/1/10,1205,6171,4531841.572,0.037
2018/1/11,1205,6911,3842411.231,0.0339
2018/1/12,1205,8136,5390972.856,0.0385
2018/1/10,1255,22062,12243861.15,0.0737
2018/1/11,1255,23849,15340002.53,0.0708
2018/1/12,1255,24398,12046303.6,0.0629
2018/1/10,1958,44484,11667611.23,0.0333
2018/1/11,1958,48046,11655101.63,0.0343
2018/1/12,1958,51322,12672852.48,0.0349
2018/1/10,1359,83834,25788898.49,0.1033
2018/1/11,1359,88966,34768449.14,0.1259
2018/1/12,1359,90664,28760085.96,0.1165
2018/1/10,1221,35048,106208666.3,0.2507
2018/1/11,1221,30650,80848729.81,0.1947
2018/1/12,1221,25988,92255523.91,0.1931
2018/1/10,1100,59805,28418346.79,0.1228
2018/1/11,1100,61575,33601572.13,0.1387
2018/1/12,1100,61768,31976727.22,0.1324
2018/1/10,1655,660,22072.604,0.007
2018/1/11,1655,2459,465130.548,0.0094
2018/1/12,1655,3797,956689.216,0.0111
2018/1/10,1956,5760,1832348.235,0.0116
2018/1/11,1956,4554,1677899.716,0.0122
2018/1/12,1956,6439,3325276.222,0.0139
2018/1/10,1960,31744,19362501.67,0.0792
2018/1/11,1960,33281,26934179.29,0.1078
2018/1/12,1960,32320,34502975.37,0.1391
2018/1/10,1000,33211,23343569.73,0.0832
2018/1/11,1000,30757,18470908.85,0.0803
2018/1/12,1000,32328,20679810.95,0.0901
2018/1/10,1547,6907,6028855.458,0.0247
2018/1/11,1547,7338,5142596.065,0.0218
2018/1/12,1547,7740,5135260.156,0.0228
2018/1/10,1899,3184,735550.978,0.0116
2018/1/11,1899,2915,820060.029,0.0117
2018/1/12,1899,2700,958247.966,0.0123
2018/1/10,1132,48660,34378259.28,0.1143
2018/1/11,1132,53602,29129568.38,0.0932
2018/1/12,1132,55154,34214983.73,0.0986
2018/1/10,1804,33151,29679042.49,0.0982
2018/1/11,1804,37759,38104272.48,0.1163
2018/1/12,1804,34783,43063114,0.1201
2018/1/10,1672,14943,9576304.193,0.0983
2018/1/11,1672,15763,9946125.106,0.1277
2018/1/12,1672,16700,10666082.27,0.121
2018/1/10,1929,8952,6127851.873,0.0289
2018/1/11,1929,6952,6949667.888,0.0303
2018/1/12,1929,16498,6037816.077,0.0359
2018/1/10,1536,10697,4250031.055,0.0402
2018/1/11,1536,13462,5422536.335,0.0457
2018/1/12,1536,17353,6920963.519,0.0518
2018/1/10,1123,7041,4050105.141,0.0194
2018/1/11,1123,5739,3333044.961,0.02
2018/1/12,1123,6058,7039189.057,0.0312
2018/1/10,1811,5026,3198479.17,0.0201
2018/1/11,1811,5191,2458439.815,0.0159
2018/1/12,1811,5331,2479014.04,0.0153
