['351.75452'],['233178.5'],['0.008745887']
['425.72876'],['181351.77'],['0.008184156']
['341.77258'],['178308.31'],['0.008255852']
['299.13992'],['210523.16'],['0.008518512']
['413.3179'],['483718.88'],['0.009590902']
['360.30673'],['438001.97'],['0.009627903']
['431.5647'],['287899.62'],['0.008847636']
['429.847'],['195394.88'],['0.008456324']
['358.0343'],['253618.6'],['0.008797706']
['419.49835'],['201625.16'],['0.008636345']
['422.17725'],['237316.9'],['0.008636345']
['432.1796'],['226197.75'],['0.008456324']
['419.41254'],['184697.08'],['0.008391865']
['431.95856'],['244085.28'],['0.008745887']
['364.02008'],['227677.58'],['0.008636345']
['394.56125'],['208583.08'],['0.008456324']
['366.19'],['224754.73'],['0.008578497']
['425.11505'],['219206.03'],['0.008325065']
['373.13287'],['207606.72'],['0.008184156']
['414.02045'],['205706.1'],['0.008456324']
['402.82996'],['205652.28'],['0.008456324']
['404.22195'],['273866.97'],['0.008797706']
['321.8217'],['248501.89'],['0.008636345']
['371.05038'],['248501.89'],['194602.39']
