['26599.328'],['19208734.0'],['0.05603442']
['35703.793'],['18931796.0'],['0.056115743']
['35189.56'],['13697823.0'],['0.047387276']
['27878.572'],['16904192.0'],['0.049058']
['27309.6'],['15253616.0'],['0.046811424']
['27184.88'],['17100352.0'],['0.054398447']
['29560.193'],['18480248.0'],['0.0559437']
['35549.59'],['15177839.0'],['0.049058']
['28598.723'],['17430264.0'],['0.053198565']
['29189.973'],['18388800.0'],['0.054844394']
['31770.207'],['18867478.0'],['0.055799752']
['35552.07'],['16509331.0'],['0.052934133']
['35166.28'],['16781106.0'],['0.049408987']
['23439.63'],['16583852.0'],['0.05201054']
['31399.56'],['15784092.0'],['0.05046288']
['32692.055'],['15171008.0'],['0.04954647']
['31807.205'],['17832308.0'],['0.05461549']
['33546.953'],['19305484.0'],['0.055923287']
['34554.613'],['17749154.0'],['0.055599466']
['35584.98'],['13080932.0'],['0.043895032']
['26514.375'],['17751856.0'],['0.0539891']
['30352.428'],['15230484.0'],['0.049816463']
['30141.373'],['17375668.0'],['0.05380434']
['33517.85'],['17375668.0'],['17890988.0']
