['3850.4482'],['14782361.0'],['0.084602855']
['37052.58'],['13068270.0'],['0.107529946']
['45101.457'],['11837394.0'],['0.11381339']
['46664.797'],['13820447.0'],['0.113158025']
['43441.527'],['11503381.0'],['0.10169554']
['40074.055'],['10867649.0'],['0.10441492']
['39848.79'],['11531624.0'],['0.09587326']
['40054.33'],['8661282.0'],['0.07827434']
['35508.19'],['10456543.0'],['0.08475333']
['36460.402'],['8962036.0'],['0.07777491']
['35823.016'],['8454478.0'],['0.067124076']
['28658.533'],['3406637.8'],['0.03713608']
['10069.52'],['2376362.0'],['0.037641037']
['9242.745'],['4137754.5'],['0.04686778']
['9533.785'],['2456888.5'],['0.04197631']
['9953.049'],['3497177.2'],['0.048261873']
['11266.594'],['1998237.5'],['0.034194328']
['10768.294'],['2611260.0'],['0.040506657']
['10907.258'],['2003212.5'],['0.034323588']
['8852.95'],['1710577.4'],['0.030789668']
['8483.124'],['2283610.5'],['0.03599273']
['10296.869'],['1520375.0'],['0.03650212']
['10260.289'],['1619604.0'],['0.035096563']
['9755.144'],['1619604.0'],['1797769.1']
