['272.29382'],['124055.33'],['0.008171125']
['259.10892'],['3188960.8'],['0.017663362']
['1276.3328'],['7188372.0'],['0.035989244']
['3059.613'],['4868155.5'],['0.026008774']
['2908.8962'],['5923186.5'],['0.02832957']
['2502.599'],['5846284.5'],['0.02723235']
['3006.7913'],['3757450.5'],['0.020691857']
['1683.9149'],['5838473.5'],['0.02832957']
['2278.1096'],['3134835.0'],['0.017767996']
['2750.733'],['6926556.5'],['0.025841823']
['1881.3973'],['140971.39'],['0.007916194']
['900.0712'],['228648.84'],['0.008043805']
['755.3167'],['238161.58'],['0.008298159']
['604.2187'],['132936.92'],['0.008043805']
['469.23953'],['126040.03'],['0.007916194']
['396.75717'],['127588.07'],['0.007916194']
['353.249'],['132670.78'],['0.007916194']
['312.84695'],['126583.625'],['0.007788295']
['322.6884'],['126055.12'],['0.007660106']
['268.99905'],['383052.25'],['0.008171125']
['480.0155'],['142287.66'],['0.007916194']
['346.70755'],['256509.33'],['0.008043805']
['424.9431'],['1004787.2'],['0.009552674']
['390.2422'],['1004787.2'],['124297.28']
