['2659.6265'],['284995.53'],['0.011367182']
['3056.3735'],['131329.14'],['0.01679783']
['3155.954'],['128272.484'],['0.01709193']
['2768.6655'],['154156.9'],['0.017384255']
['3161.7183'],['185477.95'],['0.017165177']
['3391.644'],['138697.8'],['0.017165177']
['3415.3394'],['221080.58'],['0.017747162']
['3342.3296'],['149047.47'],['0.01709193']
['2540.7551'],['203024.77'],['0.017674804']
['2142.1394'],['290580.5'],['0.018035488']
['2168.5605'],['160774.42'],['0.0169451']
['2146.5955'],['137963.27'],['0.016724026']
['2076.9148'],['214496.56'],['0.017602332']
['2165.3772'],['222604.47'],['0.017602332']
['2164.7402'],['323942.56'],['0.018464632']
['2155.8264'],['232194.31'],['0.017963571']
['2174.2915'],['268672.75'],['0.018819187']
['2397.4119'],['329119.62'],['0.017529752']
['2864.6414'],['184087.78'],['0.0169451']
['3216.797'],['213332.8'],['0.017384255']
['2885.1213'],['154127.64'],['0.01709193']
['2742.1196'],['197409.97'],['0.017602332']
['2664.4219'],['259459.33'],['0.017747162']
['3089.672'],['259459.33'],['230955.27']
