['6536.3047'],['5591353.5'],['0.022634339']
['5264.5234'],['6515568.5'],['0.02569508']
['7821.177'],['6322336.0'],['0.024473364']
['7442.7495'],['6789134.0'],['0.025799103']
['7900.1743'],['6970066.5'],['0.025952993']
['8165.294'],['6316905.5'],['0.025157569']
['9901.73'],['5085712.5'],['0.021936307']
['9288.188'],['7207239.0'],['0.02615422']
['8738.671'],['8072488.0'],['0.028453907']
['9020.902'],['8391868.0'],['0.028560309']
['9070.27'],['8902073.0'],['0.029124033']
['10075.063'],['10163891.0'],['0.0310362']
['10792.679'],['8157510.5'],['0.027928893']
['8613.485'],['8049123.5'],['0.028525075']
['9144.316'],['6839988.0'],['0.025850685']
['9813.006'],['9294095.0'],['0.029454455']
['9440.35'],['8302511.0'],['0.028381793']
['8623.393'],['9778844.0'],['0.030682271']
['10114.108'],['9653898.0'],['0.030381657']
['10304.605'],['7869760.5'],['0.027607253']
['7211.0522'],['9391672.0'],['0.029811718']
['8490.159'],['8644904.0'],['0.028489608']
['10036.555'],['6978231.5'],['0.026590683']
['10972.932'],['6978231.5'],['2216175.0']
