['9052.748'],['1753977.1'],['0.013525034']
['9339.645'],['1746765.2'],['0.013525034']
['8140.977'],['1742056.8'],['0.013449708']
['8405.851'],['1731377.5'],['0.013392035']
['8240.087'],['1729008.0'],['0.013385076']
['8340.57'],['1731979.4'],['0.013421263']
['8538.69'],['1745378.1'],['0.013452318']
['8611.8'],['1734818.9'],['0.013398825']
['8821.296'],['1741846.0'],['0.013418184']
['8807.429'],['1738474.1'],['0.013405448']
['8535.452'],['1739468.1'],['0.013459893']
['9142.29'],['1735387.2'],['0.013395451']
['8462.325'],['1731228.0'],['0.013370653']
['8402.146'],['1743219.0'],['0.013430242']
['8623.366'],['1732495.5'],['0.013398825']
['8791.71'],['1738352.4'],['0.013398825']
['8751.947'],['1745811.5'],['0.013441621']
['8616.427'],['1729290.0'],['0.013314902']
['8140.977'],['1733675.9'],['0.01335556']
['8443.347'],['1752568.2'],['0.0135093145']
['8821.296'],['1738485.1'],['0.013405448']
['8880.919'],['1738795.4'],['0.013392035']
['8332.699'],['1753735.2'],['0.013480301']
['8705.703'],['1753735.2'],['1746432.4']
