['85355.69'],['35578748.0'],['0.16644089']
['68122.555'],['34700150.0'],['0.11594186']
['72437.44'],['24995926.0'],['0.08519725']
['65194.633'],['32149448.0'],['0.10664601']
['65248.266'],['31256652.0'],['0.11002021']
['66244.81'],['31111076.0'],['0.11253501']
['72065.06'],['35069990.0'],['0.12811047']
['78231.9'],['28936296.0'],['0.10333465']
['66506.73'],['26828892.0'],['0.09887384']
['68289.2'],['31115768.0'],['0.114463136']
['68961.664'],['32881438.0'],['0.12302367']
['76914.54'],['40415140.0'],['0.14720969']
['76129.32'],['32516122.0'],['0.120767914']
['70167.95'],['32701914.0'],['0.11039903']
['73835.65'],['35999320.0'],['0.12157059']
['70934.625'],['39592404.0'],['0.12969494']
['75082.52'],['42682140.0'],['0.14811766']
['75857.28'],['34288076.0'],['0.116254635']
['83459.6'],['37058836.0'],['0.13632703']
['82980.195'],['31717324.0'],['0.11176932']
['79809.9'],['38361824.0'],['0.122457325']
['77880.02'],['39408772.0'],['0.13893305']
['80845.414'],['40166840.0'],['0.12811047']
['77332.98'],['40166840.0'],['41655796.0']
