['4142.196'],['1619232.5'],['0.0122144']
['4518.0186'],['1318287.8'],['0.010975077']
['3091.261'],['1557000.4'],['0.0115814945']
['5079.762'],['1943963.5'],['0.012436994']
['4935.707'],['1879703.0'],['0.0122144']
['4811.726'],['1758662.9'],['0.012026583']
['4693.3'],['1791310.9'],['0.012520413']
['4656.6846'],['1727594.0'],['0.011654597']
['4484.4688'],['825401.9'],['0.010550235']
['4424.59'],['1861260.2'],['0.012458482']
['4446.536'],['999591.94'],['0.010975077']
['3847.0537'],['1962909.1'],['0.0124941645']
['3863.3232'],['1499810.9'],['0.011505098']
['4316.8213'],['1109850.4'],['0.010975077']
['4508.1562'],['1962872.5'],['0.0124941645']
['4196.7627'],['1767720.2'],['0.012077893']
['4373.686'],['799477.56'],['0.010770041']
['3203.2646'],['473584.72'],['0.009217471']
['2228.1987'],['7197.772'],['0.007850496']
['1233.1941'],['1021291.0'],['0.010192064']
['1738.9705'],['7197.772'],['0.008218617']
['1105.2958'],['71878.19'],['0.008395983']
['1467.6589'],['7197.772'],['0.008036801']
['787.24316'],['7197.772'],['1800573.6']
