['81945.5'],['39674868.0'],['0.16447169']
['87526.055'],['26264526.0'],['0.11307039']
['84527.93'],['35667396.0'],['0.16270216']
['96440.91'],['33277728.0'],['0.16216575']
['100760.74'],['31705328.0'],['0.16232744']
['103192.5'],['35786256.0'],['0.16840142']
['108334.195'],['33851990.0'],['0.15196162']
['90516.625'],['37915860.0'],['0.1756352']
['108768.625'],['37893108.0'],['0.18242571']
['107967.61'],['37968316.0'],['0.17945318']
['107876.7'],['26788504.0'],['0.12577672']
['73801.59'],['26286826.0'],['0.11025806']
['67772.49'],['34021550.0'],['0.15176047']
['93500.766'],['28050454.0'],['0.15081224']
['100696.25'],['31969664.0'],['0.1583218']
['99358.766'],['39461270.0'],['0.1838298']
['98721.305'],['36782508.0'],['0.17365697']
['102726.555'],['30970530.0'],['0.14627536']
['78875.234'],['31303766.0'],['0.14044628']
['71178.91'],['27210008.0'],['0.14052616']
['95482.2'],['32446252.0'],['0.16401142']
['98111.39'],['31006054.0'],['0.15229528']
['97180.47'],['33670252.0'],['0.1579064']
['94734.484'],['33670252.0'],['28660332.0']
