['4207.901'],['3594634.2'],['0.020166032']
['6704.208'],['3067460.5'],['0.01870041']
['4950.647'],['3625663.2'],['0.020030234']
['5353.834'],['3442490.0'],['0.018996572']
['4434.6904'],['3504420.0'],['0.020090496']
['4692.2124'],['3540422.5'],['0.019376863']
['4600.144'],['2663830.2'],['0.020126289']
['4657.9595'],['3699735.2'],['0.019875282']
['4797.937'],['3678745.2'],['0.019522192']
['5318.8276'],['2997989.8'],['0.017300574']
['4781.9727'],['3488821.2'],['0.020046033']
['4995.981'],['3574924.8'],['0.019771041']
['4520.9644'],['3073350.5'],['0.019414533']
['5307.407'],['2986027.0'],['0.01853907']
['5366.083'],['2819269.2'],['0.018064158']
['4582.621'],['3182695.8'],['0.018593848']
['4730.516'],['2774418.2'],['0.018852858']
['4561.7446'],['3447409.8'],['0.019621944']
['4895.1626'],['3653437.0'],['0.019713944']
['4877.8555'],['3616588.8'],['0.019338291']
['5037.834'],['2978717.2'],['0.018996572']
['5170.5'],['2914398.2'],['0.018593848']
['5375.7417'],['2485311.0'],['0.018064158']
['5071.2593'],['2485311.0'],['2240710.0']
