['13214.488'],['19106454.0'],['0.066333964']
['20756.807'],['18233336.0'],['0.06338043']
['20964.377'],['15536350.0'],['0.056982294']
['21448.22'],['10255419.0'],['0.041237988']
['18909.266'],['14437430.0'],['0.05186169']
['20172.621'],['15617690.0'],['0.053263914']
['18568.975'],['17156444.0'],['0.05766792']
['19500.82'],['16029080.0'],['0.055971675']
['20628.748'],['18674654.0'],['0.059893273']
['20357.83'],['17088182.0'],['0.0556719']
['20546.605'],['16781868.0'],['0.05641211']
['19891.297'],['18395754.0'],['0.06591146']
['23561.25'],['18795200.0'],['0.061122723']
['21207.35'],['18890108.0'],['0.065383054']
['22004.25'],['16589626.0'],['0.057191122']
['20255.406'],['18626848.0'],['0.0663451']
['21634.322'],['17949060.0'],['0.05960647']
['20947.396'],['19180924.0'],['0.06589951']
['24665.732'],['16018657.0'],['0.06534606']
['23562.852'],['17418834.0'],['0.06574253']
['21651.887'],['16851002.0'],['0.05925294']
['17903.213'],['17425442.0'],['0.059312575']
['19473.688'],['19124734.0'],['0.066152394']
['23840.541'],['19124734.0'],['6914866.0']
