['5491.532'],['2372700.2'],['0.018162413']
['6566.8887'],['1644610.6'],['0.011167219']
['1785.7395'],['1597086.1'],['0.011257066']
['2377.3054'],['546140.7'],['0.00983072']
['2206.1152'],['550008.3'],['0.01143458']
['3190.596'],['852722.56'],['0.010421768']
['2464.5464'],['1622373.4'],['0.013203888']
['1736.2759'],['1129076.5'],['0.014724213']
['6146.0786'],['1334238.8'],['0.012981659']
['6169.2764'],['1075891.0'],['0.012440263']
['5673.245'],['2159084.2'],['0.01545046']
['6213.4453'],['1855064.2'],['0.015070664']
['5986.094'],['1818977.6'],['0.01599672']
['6364.2666'],['2176657.0'],['0.017829567']
['6296.7075'],['1032910.94'],['0.01334885']
['6280.207'],['2372005.0'],['0.017580535']
['6507.1753'],['1335007.2'],['0.013276686']
['6466.5615'],['1771444.8'],['0.014420209']
['5943.151'],['1472918.1'],['0.013276686']
['6380.3813'],['2371131.8'],['0.016043436']
['6551.6553'],['1733558.6'],['0.014101859']
['6623.8994'],['1678603.1'],['0.013836558']
['6028.5913'],['1751632.2'],['0.014604306']
['6713.1685'],['1751632.2'],['2007817.6']
