['3419.7173'],['1816952.9'],['0.014375459']
['7172.113'],['1810374.8'],['0.014523874']
['5777.573'],['1560464.8'],['0.014323841']
['4825.422'],['2029942.6'],['0.015026251']
['4623.2695'],['1998088.1'],['0.01461756']
['5681.654'],['2042165.2'],['0.0154465055']
['6515.36'],['2003573.5'],['0.015421865']
['5523.4707'],['2001752.1'],['0.015862593']
['4997.8984'],['2035361.9'],['0.015096646']
['5109.109'],['2036751.8'],['0.014874373']
['5200.9956'],['1913901.4'],['0.014913755']
['6286.1953'],['2039145.8'],['0.015740883']
['6322.712'],['1786962.5'],['0.014523874']
['5014.9526'],['2038463.5'],['0.015421865']
['4663.412'],['2026613.6'],['0.015807156']
['5356.4185'],['2042541.1'],['0.015470367']
['4978.709'],['1881130.0'],['0.014523874']
['5619.9287'],['2030611.9'],['0.015668118']
['6164.2725'],['1632147.0'],['0.01571723']
['6604.731'],['1931404.6'],['0.014874373']
['4953.211'],['2026296.6'],['0.015797636']
['5637.044'],['1972782.4'],['0.014523874']
['5474.717'],['1937361.8'],['0.014523874']
['5732.217'],['1937361.8'],['1536304.5']
