['33459.543'],['19181542.0'],['0.066623546']
['38695.504'],['20535054.0'],['0.06730994']
['35190.215'],['18274640.0'],['0.062398683']
['32092.482'],['16626168.0'],['0.061824203']
['32103.14'],['17416302.0'],['0.06191271']
['31996.959'],['17983170.0'],['0.06406675']
['32469.215'],['17814828.0'],['0.06498142']
['31245.557'],['18247334.0'],['0.06384822']
['32127.73'],['19039224.0'],['0.06450295']
['32898.703'],['17927938.0'],['0.06506827']
['32490.896'],['18531940.0'],['0.06649452']
['33006.027'],['20997608.0'],['0.06739553']
['31618.93'],['18627646.0'],['0.065847784']
['33289.348'],['18967954.0'],['0.06493799']
['32110.107'],['27060312.0'],['0.07911197']
['34380.246'],['19103316.0'],['0.06524181']
['32916.66'],['23216122.0'],['0.07190641']
['32690.82'],['20592050.0'],['0.0667095']
['33328.043'],['19609164.0'],['0.06327869']
['33582.816'],['17933814.0'],['0.06402307']
['33187.895'],['19627660.0'],['0.06632231']
['33850.24'],['17529176.0'],['0.062398683']
['34930.875'],['17779948.0'],['0.064894535']
['32211.312'],['17779948.0'],['19258746.0']
