['40886.44'],['26518878.0'],['0.11970212']
['43752.395'],['18040204.0'],['0.09780388']
['37868.11'],['20320934.0'],['0.10426545']
['41264.246'],['23364736.0'],['0.11468688']
['41129.234'],['26160924.0'],['0.12116112']
['41799.8'],['23243668.0'],['0.12113317']
['41953.508'],['22520442.0'],['0.11032478']
['38916.047'],['24493066.0'],['0.12021511']
['41913.1'],['24131908.0'],['0.121750824']
['41844.316'],['27123512.0'],['0.123384215']
['43088.203'],['23383962.0'],['0.10706192']
['39867.113'],['25036438.0'],['0.10356546']
['37600.145'],['22539158.0'],['0.11411532']
['41780.625'],['22562420.0'],['0.114498235']
['41790.56'],['24308524.0'],['0.11799907']
['41759.332'],['25178470.0'],['0.11852155']
['41759.0'],['25175582.0'],['0.120025896']
['42648.027'],['24809586.0'],['0.11208688']
['39456.625'],['21664422.0'],['0.0968213']
['39036.453'],['23887616.0'],['0.11595542']
['41680.28'],['22620104.0'],['0.10769406']
['41950.06'],['21615476.0'],['0.10794332']
['42313.727'],['19838052.0'],['0.10278008']
['41673.785'],['19838052.0'],['23146560.0']
