['54026.617'],['37265830.0'],['0.18599589']
['50320.848'],['36770030.0'],['0.22624815']
['51142.883'],['34133920.0'],['0.21839789']
['50595.457'],['33752960.0'],['0.21834075']
['52914.793'],['29999724.0'],['0.21268472']
['52806.395'],['35494532.0'],['0.21643488']
['52198.098'],['30859780.0'],['0.18810946']
['52912.605'],['32921692.0'],['0.12416245']
['51109.723'],['28900048.0'],['0.100666575']
['52149.957'],['32799812.0'],['0.10688617']
['52483.344'],['26921900.0'],['0.089009434']
['55436.332'],['28782532.0'],['0.09703092']
['55220.406'],['23692716.0'],['0.085958526']
['53029.207'],['25661344.0'],['0.09891335']
['53574.777'],['26493772.0'],['0.13230743']
['52235.152'],['19436716.0'],['0.07737343']
['53496.168'],['20736386.0'],['0.08888801']
['52860.227'],['25138266.0'],['0.097266935']
['52336.24'],['34020988.0'],['0.1012485']
['51660.29'],['32827384.0'],['0.10413963']
['53112.344'],['36929430.0'],['0.107']
['53495.945'],['25620870.0'],['0.08460612']
['52928.773'],['23419660.0'],['0.08876652']
['51938.742'],['23419660.0'],['22750884.0']
