['23301.328'],['32203548.0'],['0.15168045']
['44489.176'],['31844144.0'],['0.1126498']
['44872.21'],['28588522.0'],['0.10649716']
['51531.42'],['27895472.0'],['0.10844435']
['50404.734'],['32421688.0'],['0.1308526']
['55287.176'],['32085394.0'],['0.13036273']
['67069.11'],['29943636.0'],['0.12012278']
['60601.453'],['32900292.0'],['0.14249814']
['63394.836'],['43599300.0'],['0.16845988']
['64408.676'],['26989268.0'],['0.100761905']
['50823.742'],['20048082.0'],['0.07782388']
['37339.69'],['18371436.0'],['0.06430935']
['31272.78'],['21952094.0'],['0.078887455']
['37350.016'],['24138274.0'],['0.076562814']
['40669.676'],['23726858.0'],['0.07821101']
['37161.16'],['26022882.0'],['0.08396732']
['41013.32'],['25512006.0'],['0.08577045']
['35971.957'],['23229330.0'],['0.083681755']
['34198.39'],['19656992.0'],['0.065813325']
['27828.021'],['25859866.0'],['0.087187275']
['34212.72'],['18827012.0'],['0.068107784']
['30944.912'],['19672276.0'],['0.06641324']
['35107.19'],['26411422.0'],['0.077436335']
['33350.52'],['26411422.0'],['21492632.0']
