['68631.14'],['62104964.0'],['0.19354454']
['90965.49'],['91317000.0'],['0.3488787']
['79267.61'],['103350860.0'],['0.47104436']
['104649.16'],['99466584.0'],['0.48923618']
['108144.32'],['94859864.0'],['0.43252182']
['98596.59'],['77349400.0'],['0.32424796']
['95006.7'],['48320000.0'],['0.18394735']
['68121.58'],['48989704.0'],['0.19609328']
['71995.98'],['46215510.0'],['0.18652444']
['70316.39'],['47357344.0'],['0.17752773']
['72005.82'],['41981984.0'],['0.14589305']
['60714.98'],['35133068.0'],['0.105488144']
['40740.168'],['32463110.0'],['0.112784475']
['48421.227'],['31649318.0'],['0.104389064']
['47845.785'],['33118736.0'],['0.112784475']
['50161.582'],['33253342.0'],['0.104511246']
['50815.848'],['32199078.0'],['0.09345496']
['54692.76'],['26673084.0'],['0.069334075']
['42220.715'],['24039112.0'],['0.06515332']
['39932.484'],['31517944.0'],['0.08986645']
['44776.406'],['30491644.0'],['0.083275445']
['43774.67'],['29851886.0'],['0.082901105']
['46905.207'],['40503250.0'],['0.12876688']
['49486.035'],['40503250.0'],['50932188.0']
