['4928.2285'],['6289309.0'],['0.027755251']
['9628.361'],['3303898.0'],['0.021245977']
['4961.7617'],['3932028.2'],['0.023803692']
['4912.946'],['4480273.5'],['0.022856196']
['5045.969'],['3095945.2'],['0.020177886']
['4889.668'],['3187924.5'],['0.020359302']
['4479.809'],['2807878.0'],['0.019475846']
['4710.718'],['4832750.5'],['0.023741886']
['4741.922'],['4146709.5'],['0.02032313']
['4253.162'],['4471456.0'],['0.021727938']
['4530.892'],['5374331.0'],['0.025626892']
['4649.261'],['3741037.8'],['0.022199672']
['4121.315'],['2664075.5'],['0.018286368']
['4851.5635'],['3232059.0'],['0.020250618']
['4977.5713'],['3041969.8'],['0.019699724']
['4191.4077'],['2673559.0'],['0.01812882']
['4127.285'],['3233271.2'],['0.019699724']
['4337.9487'],['3175553.2'],['0.020104934']
['3795.0933'],['3889680.8'],['0.02110637']
['3721.5894'],['2835330.5'],['0.018364789']
['3795.7778'],['3887661.5'],['0.020646717']
['4336.0'],['3719157.5'],['0.019021964']
['4518.146'],['5261464.0'],['0.022596011']
['3622.5618'],['5261464.0'],['5051821.5']
