['2463.0334'],['4478138.0'],['0.017524438']
['4204.122'],['350972.8'],['0.0073999995']
['40.776314'],['2228029.0'],['0.013900489']
['3051.463'],['1671404.6'],['0.013128709']
['3266.15'],['3601145.2'],['0.014943477']
['3470.049'],['4756609.0'],['0.019219223']
['5236.9277'],['2639528.8'],['0.014943477']
['4838.07'],['2699734.8'],['0.014610693']
['4396.103'],['4149043.8'],['0.01939818']
['5761.007'],['2995938.2'],['0.01850834']
['6093.2163'],['3238332.0'],['0.014610693']
['3923.7568'],['480410.6'],['0.009375192']
['983.258'],['3843583.5'],['0.019304981']
['5751.4854'],['4582591.0'],['0.017323071']
['4914.76'],['2382005.8'],['0.01893606']
['4795.191'],['1960772.8'],['0.014943477']
['4371.329'],['4754718.0'],['0.018741623']
['5004.103'],['412701.6'],['0.010668226']
['3045.645'],['3467623.5'],['0.0155659355']
['798.349'],['3710078.8'],['0.016998729']
['3666.091'],['4831102.0'],['0.018898504']
['3695.1538'],['4254684.5'],['0.017323071']
['4875.043'],['3663411.8'],['0.017109863']
['4961.96'],['3663411.8'],['1414396.2']
