['9782.227'],['7131869.5'],['0.04256876']
['8643.43'],['5795765.5'],['0.026717134']
['3149.6853'],['6882201.0'],['0.037158083']
['9327.356'],['10081941.0'],['0.049724225']
['9845.035'],['7315325.0'],['0.043187965']
['9963.959'],['7342798.5'],['0.042228565']
['9885.449'],['8128434.0'],['0.045010857']
['7179.5405'],['6093093.0'],['0.036790553']
['9751.572'],['6736794.0'],['0.039325222']
['9555.909'],['9600067.0'],['0.052663703']
['10294.338'],['7378055.5'],['0.04055957']
['8203.337'],['4812854.0'],['0.029319465']
['5941.9316'],['6924603.5'],['0.041197468']
['9096.635'],['7444091.5'],['0.04055957']
['9623.728'],['7035635.5'],['0.040209122']
['10075.099'],['7489625.5'],['0.042625293']
['9983.098'],['5776338.0'],['0.0353021']
['7969.7666'],['5195589.5'],['0.032170992']
['5579.4746'],['6155972.0'],['0.035987955']
['5150.8813'],['5680458.0'],['0.03592586']
['7714.9834'],['6887630.5'],['0.0398569']
['9402.99'],['6514377.5'],['0.03944372']
['9835.841'],['6251627.5'],['0.03642119']
['9551.821'],['6251627.5'],['8835721.0']
