['1022.85846'],['1055358.6'],['0.011895029']
['1157.6678'],['940227.9'],['0.011021118']
['1090.9548'],['1643403.9'],['0.014593127']
['1788.8898'],['1562044.2'],['0.013899813']
['1574.921'],['1287581.1'],['0.013398855']
['1734.8363'],['1594879.1'],['0.014796055']
['1493.7234'],['1055133.0'],['0.011895029']
['1256.096'],['1169135.8'],['0.011895029']
['1226.1674'],['1528567.0'],['0.012884836']
['1527.187'],['2331808.8'],['0.015584742']
['1449.8379'],['1073627.6'],['0.012050317']
['1036.7169'],['879676.56'],['0.010939996']
['964.6115'],['940849.9'],['0.011182522']
['1281.2488'],['1143792.5'],['0.012357594']
['1340.2825'],['1097134.2'],['0.012204504']
['1205.1265'],['960339.0'],['0.011342807']
['1067.052'],['947851.44'],['0.011021118']
['1126.9979'],['1108480.6'],['0.012433731']
['969.4299'],['838681.3'],['0.010447324']
['895.90753'],['1135813.6'],['0.012357594']
['1297.992'],['1048633.2'],['0.011342807']
['1041.511'],['971819.8'],['0.011101961']
['885.6812'],['1011227.1'],['0.011262805']
['1023.92487'],['1011227.1'],['879125.6']
