['43590.633'],['33782804.0'],['0.15538779']
['57354.652'],['37803784.0'],['0.2056789']
['51511.32'],['40870700.0'],['0.23828186']
['50008.145'],['37988170.0'],['0.21272093']
['48176.24'],['43150788.0'],['0.23913157']
['51355.914'],['43156356.0'],['0.25159216']
['51477.176'],['36766644.0'],['0.2138131']
['55035.586'],['33838656.0'],['0.18565351']
['50683.37'],['35296616.0'],['0.19090754']
['51842.945'],['38171188.0'],['0.20075284']
['53349.34'],['35131416.0'],['0.17839767']
['49858.266'],['30974856.0'],['0.15492165']
['43780.145'],['32414182.0'],['0.16340595']
['40620.156'],['27441458.0'],['0.14814468']
['42916.133'],['26911198.0'],['0.1449023']
['45159.434'],['31347486.0'],['0.17364907']
['46667.96'],['31510262.0'],['0.17996587']
['43083.08'],['23486354.0'],['0.11756999']
['36879.434'],['28730250.0'],['0.14956652']
['37213.223'],['37268212.0'],['0.20358922']
['44149.69'],['31891382.0'],['0.16784516']
['44687.535'],['25419588.0'],['0.1319574']
['36211.43'],['28693898.0'],['0.14480653']
['32941.332'],['28693898.0'],['34565572.0']
