['43319.67'],['52323988.0'],['0.21591856']
['43631.363'],['42471084.0'],['0.14798783']
['40598.25'],['40086550.0'],['0.15066524']
['39830.13'],['38623700.0'],['0.14095664']
['41251.824'],['39145196.0'],['0.14793447']
['41277.566'],['43086108.0'],['0.15946844']
['39935.355'],['44978724.0'],['0.1706077']
['40500.496'],['39047110.0'],['0.14405946']
['40892.88'],['39258508.0'],['0.14596546']
['41142.473'],['37022284.0'],['0.13850342']
['41515.94'],['40446840.0'],['0.14745457']
['41317.754'],['45674524.0'],['0.17383732']
['39898.523'],['41998450.0'],['0.1541738']
['42903.414'],['45702816.0'],['0.16824359']
['39969.668'],['47153196.0'],['0.17714863']
['41246.95'],['43444584.0'],['0.15455353']
['40358.145'],['43083956.0'],['0.15341544']
['39590.953'],['42742424.0'],['0.1541738']
['41166.42'],['44079388.0'],['0.16056888']
['43018.902'],['42327668.0'],['0.1543365']
['44224.957'],['40819404.0'],['0.15515101']
['45169.62'],['43168236.0'],['0.15368612']
['44193.023'],['41797440.0'],['0.15298276']
['43656.62'],['41797440.0'],['42011216.0']
