['612.07587'],['245336.78'],['0.008243898']
['609.95905'],['244772.97'],['0.0084216185']
['581.2093'],['245489.86'],['0.008144809']
['631.9926'],['245439.33'],['0.008144809']
['548.3209'],['245693.75'],['0.008195214']
['604.45715'],['245982.83'],['0.008144809']
['616.73413'],['242589.8'],['0.0084216185']
['651.5184'],['245710.33'],['0.008144809']
['602.3418'],['245512.48'],['0.008195214']
['540.745'],['244977.4'],['0.008290872']
['615.4635'],['241315.53'],['0.008836817']
['624.3609'],['243990.56'],['0.008854611']
['615.04004'],['239096.03'],['0.008796596']
['674.9066'],['242988.64'],['0.008750135']
['634.53766'],['243170.94'],['0.00877415']
['633.2651'],['244445.56'],['0.008461842']
['615.8871'],['239582.1'],['0.008854611']
['706.87274'],['242525.64'],['0.0088988375']
['636.6589'],['242719.31'],['0.008336143']
['699.1932'],['241607.8'],['0.008817481']
['703.8857'],['241767.05'],['0.008750135']
['632.4168'],['245380.94'],['0.008243898']
['660.44305'],['241306.95'],['0.008854611']
['665.54584'],['241306.95'],['217349.4']
