['33148.207'],['16901912.0'],['0.048170935']
['31968.336'],['17760310.0'],['0.05616774']
['34097.332'],['16155374.0'],['0.05576931']
['34073.684'],['15183132.0'],['0.056088176']
['34297.21'],['16097560.0'],['0.052116305']
['34342.293'],['17242074.0'],['0.05868271']
['34437.27'],['14250776.0'],['0.04757186']
['31771.299'],['16215101.0'],['0.056008544']
['34222.93'],['16062630.0'],['0.054726414']
['34010.684'],['19161262.0'],['0.06772437']
['34345.71'],['14273916.0'],['0.046883546']
['33020.266'],['14816186.0'],['0.044531606']
['32373.562'],['16230916.0'],['0.056802157']
['34381.934'],['19126758.0'],['0.06708649']
['34437.27'],['18286044.0'],['0.06022398']
['34451.715'],['18697588.0'],['0.061213274']
['34388.07'],['19666252.0'],['0.068567775']
['34205.293'],['15495584.0'],['0.04679724']
['33768.605'],['15113497.0'],['0.048256274']
['33300.977'],['18659436.0'],['0.063236594']
['34189.484'],['17869316.0'],['0.06181718']
['34442.91'],['18510328.0'],['0.060909927']
['34448.59'],['20492392.0'],['0.06579695']
['34398.8'],['20492392.0'],['14618949.0']
