['7678.066'],['3257058.5'],['0.02424798']
['7615.48'],['1077611.6'],['0.017075052']
['3677.902'],['1947100.1'],['0.019107891']
['7657.2607'],['1891542.1'],['0.01876739']
['7678.302'],['2755489.5'],['0.019804059']
['7681.587'],['2388698.8'],['0.020398356']
['7661.467'],['1724377.4'],['0.018414333']
['7094.051'],['2092099.5'],['0.018825004']
['7672.7417'],['2104547.0'],['0.019382276']
['7582.035'],['2075030.1'],['0.019595785']
['7673.1997'],['2203342.2'],['0.018995766']
['4698.2563'],['1428181.2'],['0.017142614']
['4331.5645'],['1658631.0'],['0.016800882']
['7383.109'],['2095983.0'],['0.017797126']
['7532.4404'],['2528622.8'],['0.019648341']
['7633.3135'],['1908238.5'],['0.016938753']
['7548.6396'],['1720160.8'],['0.015865443']
['6120.81'],['1804478.6'],['0.017142614']
['6019.27'],['2038710.5'],['0.017604759']
['6765.987'],['2126424.5'],['0.0178605']
['7601.171'],['2734224.0'],['0.019700572']
['7676.1'],['2674277.5'],['0.019107891']
['7391.0127'],['2990555.2'],['0.019804059']
['7455.87'],['2990555.2'],['3187502.8']
