['3623.5786'],['563054.56'],['0.01075024']
['2349.062'],['4333792.5'],['0.02586427']
['2315.29'],['7910221.5'],['0.03143917']
['11477.3955'],['6388790.5'],['0.029114693']
['10344.593'],['7437250.5'],['0.032019436']
['10938.335'],['7617517.5'],['0.032668587']
['12743.3955'],['5922110.5'],['0.028285993']
['7026.5586'],['7593752.5'],['0.032457847']
['12803.989'],['8924810.0'],['0.034280464']
['14515.3955'],['9424437.0'],['0.036377613']
['14398.612'],['3865419.2'],['0.022773772']
['5955.582'],['4386989.5'],['0.018979512']
['2318.5984'],['8844280.0'],['0.0358327']
['14602.713'],['8199956.0'],['0.033171177']
['13580.405'],['8351882.0'],['0.034477867']
['15615.882'],['8468395.0'],['0.033502687']
['17751.248'],['8465307.0'],['0.033861484']
['16365.648'],['6587375.0'],['0.025593566']
['5821.613'],['1426167.6'],['0.013093383']
['2875.956'],['8515626.0'],['0.033171177']
['13071.077'],['8356562.0'],['0.03240428']
['13750.8125'],['8319561.5'],['0.032771867']
['12939.242'],['8960511.0'],['0.033639725']
['15170.591'],['8960511.0'],['1027452.75']
