['30540.738'],['18700696.0'],['0.081854135']
['32702.521'],['18544760.0'],['0.07806833']
['28844.07'],['18483634.0'],['0.071033224']
['32049.912'],['18562428.0'],['0.07747771']
['32316.426'],['18400700.0'],['0.0711515']
['33784.953'],['18488974.0'],['0.07589475']
['32622.83'],['18290970.0'],['0.06467934']
['27418.355'],['18615460.0'],['0.08037769']
['32332.252'],['18763308.0'],['0.08517807']
['32050.803'],['18923040.0'],['0.08235499']
['32447.703'],['18750632.0'],['0.08358884']
['30286.518'],['18425528.0'],['0.06807542']
['29044.611'],['18628352.0'],['0.07494915']
['33740.523'],['18607230.0'],['0.08441309']
['32916.535'],['19059088.0'],['0.095661536']
['33695.188'],['19420910.0'],['0.09793733']
['33296.63'],['18658500.0'],['0.07844139']
['33285.633'],['18572266.0'],['0.08027455']
['29680.824'],['18590400.0'],['0.08083974']
['27391.922'],['18559952.0'],['0.074160516']
['31197.234'],['18800008.0'],['0.087137185']
['31771.014'],['18889934.0'],['0.08073736']
['32687.11'],['18680708.0'],['0.0786536']
['32135.441'],['18680708.0'],['19105310.0']
