['14367.133'],['9871826.0'],['0.049871985']
['20302.514'],['8483933.0'],['0.04279928']
['14044.637'],['8263290.0'],['0.041335158']
['16475.312'],['8205973.0'],['0.03874412']
['16672.53'],['8430800.0'],['0.040542454']
['17330.44'],['9369323.0'],['0.043990016']
['18316.584'],['10099562.0'],['0.046598624']
['16486.854'],['6418954.0'],['0.03554819']
['16315.7'],['10032534.0'],['0.049382653']
['17611.793'],['8409639.0'],['0.042266235']
['18467.791'],['8778858.0'],['0.04354798']
['18284.857'],['10041817.0'],['0.049382653']
['16033.918'],['8827808.0'],['0.045635138']
['18416.328'],['10061099.0'],['0.04863197']
['17070.52'],['9983084.0'],['0.048504893']
['18313.414'],['10374065.0'],['0.04632624']
['17341.34'],['9151381.0'],['0.0432503']
['17524.01'],['9737713.0'],['0.041958306']
['16212.544'],['7992347.0'],['0.040861376']
['15617.423'],['8252087.0'],['0.039734345']
['17482.945'],['7043989.0'],['0.035189614']
['18105.742'],['6291303.0'],['0.03222762']
['17425.525'],['5802997.5'],['0.03126762']
['17884.285'],['5802997.5'],['5230316.5']
