['60905.617'],['31461350.0'],['0.13666838']
['66047.31'],['28839886.0'],['0.15527806']
['63072.09'],['30875042.0'],['0.14874499']
['63207.3'],['28030086.0'],['0.16418262']
['63111.074'],['31431686.0'],['0.13743347']
['65550.945'],['30111002.0'],['0.15082213']
['68419.74'],['30288816.0'],['0.15185395']
['63050.71'],['26241394.0'],['0.15724821']
['62290.734'],['24491734.0'],['0.13203026']
['67262.836'],['26029606.0'],['0.11502768']
['64199.062'],['24815602.0'],['0.12776318']
['58860.57'],['26281358.0'],['0.11955038']
['54303.293'],['28446934.0'],['0.12968048']
['56450.965'],['25933744.0'],['0.13694188']
['57580.25'],['25646994.0'],['0.1285543']
['57976.473'],['25381872.0'],['0.12423202']
['58482.36'],['27930206.0'],['0.124174684']
['60186.594'],['24746804.0'],['0.13452514']
['57821.82'],['25452054.0'],['0.12053938']
['54232.16'],['25452054.0'],['0.120132565']
['56228.043'],['25452054.0'],['37278450.0']
['55730.098'],['25452054.0'],['29037604.0']
['54359.375'],['25452054.0'],['27396278.0']
['37281160.0'],['25452054.0'],['26692688.0']
