['36121.246'],['14035731.0'],['0.069040716']
['43367.496'],['11098053.0'],['0.057935428']
['49259.684'],['10631453.0'],['0.05095547']
['41922.58'],['10822353.0'],['0.050671123']
['37459.55'],['11311674.0'],['0.05422258']
['37981.12'],['10828206.0'],['0.054181542']
['39015.758'],['11340705.0'],['0.058101337']
['46488.992'],['10986740.0'],['0.051362116']
['38386.434'],['13274936.0'],['0.061142303']
['36948.973'],['12684226.0'],['0.059472967']
['37521.867'],['12194060.0'],['0.05801837']
['40879.008'],['12140288.0'],['0.05747956']
['39330.723'],['12041448.0'],['0.056941543']
['38531.793'],['11811703.0'],['0.05884887']
['36906.375'],['11159160.0'],['0.052952807']
['36377.297'],['13189608.0'],['0.062818915']
['37310.082'],['12658965.0'],['0.062692925']
['37369.41'],['12003346.0'],['0.057438143']
['39672.863'],['11328661.0'],['0.055250015']
['39010.25'],['11931465.0'],['0.057065632']
['37041.05'],['12586865.0'],['0.06424965']
['36429.273'],['11289288.0'],['0.057065632']
['36637.973'],['11770638.0'],['0.056941543']
['36586.188'],['11770638.0'],['13217740.0']
