['18458.682'],['37228780.0'],['0.19129449']
['19824.295'],['27335544.0'],['0.16342138']
['18804.617'],['30873508.0'],['0.19978951']
['20498.28'],['33610196.0'],['0.21366699']
['20412.63'],['30885140.0'],['0.19596148']
['20364.19'],['28267962.0'],['0.17133135']
['19781.541'],['24042170.0'],['0.14497218']
['19494.928'],['26915136.0'],['0.15205981']
['20597.67'],['24811634.0'],['0.13722564']
['20215.836'],['24080478.0'],['0.13678214']
['19492.293'],['24597360.0'],['0.13715163']
['19427.273'],['29720790.0'],['0.15568055']
['20810.404'],['21976070.0'],['0.11592152']
['19679.0'],['23398248.0'],['0.124014616']
['19709.717'],['21824160.0'],['0.11687342']
['20429.66'],['24242662.0'],['0.12909375']
['18412.104'],['23700218.0'],['0.12207566']
['20732.982'],['31525542.0'],['0.15684912']
['20129.3'],['26969402.0'],['0.13177687']
['20102.791'],['20627826.0'],['0.11024139']
['19616.104'],['21562426.0'],['0.11441367']
['19972.842'],['24110742.0'],['0.12611917']
['20758.773'],['24505420.0'],['0.131492']
['20011.281'],['24505420.0'],['19608244.0']
