['4719.3154'],['3275798.5'],['0.036687993']
['6866.0225'],['2560782.5'],['0.014880731']
['4282.927'],['2576573.8'],['0.014808829']
['4296.769'],['2302150.5'],['0.012991303']
['4167.3906'],['2248829.2'],['0.012770615']
['4389.422'],['2565953.5'],['0.014520609']
['4285.443'],['2452484.2'],['0.013795752']
['4119.17'],['2212272.2'],['0.012917803']
['3908.414'],['2486355.0'],['0.014086433']
['4476.647'],['2568877.2'],['0.014952571']
['4756.315'],['2168992.0'],['0.01269693']
['4472.85'],['2305777.8'],['0.012991303']
['4332.6636'],['2464305.5'],['0.014086433']
['4880.3584'],['2581859.5'],['0.014158948']
['4753.1235'],['2649315.2'],['0.015024351']
['4602.207'],['2793540.8'],['0.015096068']
['4873.3135'],['2565792.2'],['0.014664842']
['5004.8423'],['2485577.0'],['0.014376129']
['5091.722'],['2409975.2'],['0.013650043']
['5049.2217'],['2923628.5'],['0.016022813']
['4943.188'],['2275164.5'],['0.0132114375']
['5011.9136'],['2719739.2'],['0.014592755']
['5214.9927'],['2340372.2'],['0.013431017']
['4925.8667'],['2340372.2'],['2615210.8']
