['74456.15'],['22036740.0'],['0.10031233']
['69914.48'],['24427064.0'],['0.12348365']
['79385.83'],['20779880.0'],['0.09739338']
['75160.164'],['20185158.0'],['0.1030339']
['74242.62'],['19208172.0'],['0.10016891']
['75655.664'],['23345062.0'],['0.12371518']
['73652.93'],['23776374.0'],['0.12196983']
['73575.59'],['19003594.0'],['0.0845433']
['76277.56'],['19115860.0'],['0.08652625']
['75387.88'],['19143400.0'],['0.093384184']
['77950.93'],['19789486.0'],['0.09451997']
['75651.66'],['23850514.0'],['0.115570046']
['77490.3'],['21153912.0'],['0.10280309']
['81912.32'],['20888778.0'],['0.09978516']
['76367.52'],['21437114.0'],['0.09988127']
['76262.71'],['21144626.0'],['0.095893435']
['75554.3'],['21620914.0'],['0.09584297']
['76565.625'],['21698482.0'],['0.10539263']
['77491.26'],['20240346.0'],['0.09149286']
['75670.04'],['20489838.0'],['0.100550786']
['77458.16'],['20531904.0'],['0.088906735']
['73729.45'],['21528770.0'],['0.097788766']
['76389.58'],['21089138.0'],['0.088852055']
['75451.7'],['21089138.0'],['19201954.0']
