['13758.23'],['10525029.0'],['0.05966298']
['16118.838'],['34736260.0'],['0.1322039']
['38039.305'],['22730306.0'],['0.0865487']
['33585.504'],['27575996.0'],['0.10459905']
['35223.418'],['21824242.0'],['0.09132187']
['32327.654'],['23437984.0'],['0.09595822']
['30893.963'],['23282250.0'],['0.0987292']
['32619.426'],['30010640.0'],['0.11167289']
['32165.914'],['30081298.0'],['0.108383976']
['32557.262'],['27517168.0'],['0.10823026']
['30890.559'],['29511758.0'],['0.11898047']
['34340.312'],['30790732.0'],['0.11808481']
['35468.766'],['27766648.0'],['0.10738366']
['33530.508'],['35233604.0'],['0.1237909']
['34869.66'],['29757946.0'],['0.109381504']
['36463.586'],['38077644.0'],['0.12932768']
['34855.66'],['39775972.0'],['0.14735413']
['32150.734'],['40917856.0'],['0.14585288']
['40877.703'],['38350480.0'],['0.13731539']
['40899.543'],['35922652.0'],['0.12503761']
['37763.37'],['40644630.0'],['0.14516792']
['36378.242'],['30321038.0'],['0.11402511']
['34781.47'],['33194764.0'],['0.12069054']
['35322.766'],['33194764.0'],['14261955.0']
