['5807.429'],['6982364.0'],['0.027519893']
['30379.719'],['6735653.0'],['0.025291575']
['309.37592'],['5793949.5'],['0.02610271']
['28439.623'],['8124213.5'],['0.029715132']
['33284.582'],['8573623.0'],['0.030653706']
['33267.285'],['9620961.0'],['0.031419154']
['33265.8'],['5937265.0'],['0.025705999']
['21904.062'],['8485746.0'],['0.030834882']
['30647.729'],['9519108.0'],['0.031432472']
['30511.902'],['9747739.0'],['0.031235496']
['29730.871'],['6555883.0'],['0.027756639']
['13123.85'],['7551961.5'],['0.02666539']
['2092.1885'],['9545126.0'],['0.031124845']
['24174.818'],['9193995.0'],['0.031201066']
['28535.885'],['6931302.5'],['0.028131772']
['26725.885'],['6598101.5'],['0.028058667']
['24575.547'],['7939617.0'],['0.029813005']
['27100.14'],['8443766.0'],['0.029764472']
['24570.43'],['7493298.0'],['0.026844498']
['2013.5509'],['9380463.0'],['0.030942027']
['30107.121'],['7473364.5'],['0.028275149']
['21526.996'],['7506262.5'],['0.029058129']
['19035.445'],['7258749.0'],['0.028345428']
['16290.891'],['7258749.0'],['2688767.2']
