['20915.383'],['12946095.0'],['0.102384515']
['17915.87'],['11908731.0'],['0.11951124']
['16654.086'],['12580666.0'],['0.13523464']
['15542.538'],['12537223.0'],['0.12646535']
['14428.8'],['11310809.0'],['0.1305336']
['14342.049'],['11815821.0'],['0.13282427']
['15255.231'],['11621764.0'],['0.12855388']
['16438.86'],['10629693.0'],['0.112215966']
['15188.118'],['10880806.0'],['0.13144173']
['15863.349'],['11342347.0'],['0.12818457']
['16623.516'],['10149990.0'],['0.110686235']
['16910.723'],['14468711.0'],['0.1381331']
['16883.523'],['11594431.0'],['0.12786251']
['12397.293'],['8648627.0'],['0.103959575']
['14492.718'],['8324839.0'],['0.1025969']
['16151.161'],['9026252.0'],['0.1139528']
['15528.54'],['9841558.0'],['0.12534298']
['15265.166'],['9689999.0'],['0.11545867']
['14694.886'],['12611006.0'],['0.13399492']
['16002.173'],['13487482.0'],['0.139608']
['16343.427'],['14503121.0'],['0.1394886']
['16347.476'],['13184791.0'],['0.13887654']
['15951.588'],['14288201.0'],['0.13856427']
['14848.703'],['14288201.0'],['10617738.0']
