['19650.734'],['23481774.0'],['0.11490646']
['44519.027'],['19396260.0'],['0.07119251']
['52143.395'],['22696982.0'],['0.07892402']
['47466.617'],['23896592.0'],['0.0778754']
['48313.715'],['23653762.0'],['0.09292361']
['48834.832'],['31943084.0'],['0.11098897']
['48941.81'],['38924716.0'],['0.11662139']
['42356.848'],['13383399.0'],['0.041467264']
['24574.803'],['10109814.0'],['0.03242172']
['28803.592'],['13440252.0'],['0.04036277']
['26610.857'],['10912868.0'],['0.037841596']
['22355.783'],['10866044.0'],['0.04028391']
['21572.434'],['13123099.0'],['0.038865253']
['28599.928'],['9877461.0'],['0.0338334']
['25847.09'],['12532953.0'],['0.038628954']
['27233.967'],['13800957.0'],['0.03792031']
['30165.725'],['17170026.0'],['0.0423357']
['26797.55'],['13384031.0'],['0.041467264']
['24200.334'],['11378808.0'],['0.03375493']
['22318.643'],['10651013.0'],['0.03414732']
['24108.643'],['8068527.0'],['0.031481475']
['22756.479'],['7936426.5'],['0.030228922']
['22336.234'],['11500844.0'],['0.03611106']
['23294.676'],['11500844.0'],['10896550.0']
