['1945.3442'],['841019.8'],['0.012331879']
['2312.6995'],['829454.06'],['0.012092907']
['1847.912'],['826445.94'],['0.011952146']
['2198.1907'],['812736.56'],['0.011931955']
['2273.3027'],['842672.8'],['0.012665402']
['2767.1729'],['877092.8'],['0.012292255']
['2507.509'],['809471.8'],['0.011871259']
['2297.3645'],['879940.6'],['0.012626468']
['2702.6626'],['839797.5'],['0.012312077']
['2381.146'],['839278.4'],['0.01213294']
['2612.8208'],['814600.0'],['0.011972317']
['2428.7522'],['844905.0'],['0.012252549']
['2023.8209'],['870518.44'],['0.012993076']
['2589.9216'],['833196.7'],['0.011952146']
['2581.4998'],['846450.56'],['0.012606972']
['2251.5632'],['846002.5'],['0.012172892']
['2335.267'],['896919.94'],['0.012626468']
['2353.4531'],['843396.75'],['0.012152926']
['2416.3232'],['853016.75'],['0.013126308']
['2045.0038'],['884878.1'],['0.012897305']
['2663.564'],['833612.1'],['0.012072859']
['2677.7449'],['857933.56'],['0.012371423']
['2323.0874'],['856095.44'],['0.012430583']
['2436.422'],['856095.44'],['857129.3']
