['10147.355'],['5757947.5'],['0.028663302']
['9736.041'],['8501293.0'],['0.040738672']
['5004.993'],['9500972.0'],['0.047170646']
['6039.34'],['11056733.0'],['0.04978432']
['6132.5195'],['8477369.0'],['0.04270681']
['7036.3354'],['12402359.0'],['0.060187854']
['6970.416'],['11208437.0'],['0.054563746']
['6759.136'],['10729455.0'],['0.051073693']
['8147.6445'],['10098899.0'],['0.04764908']
['8692.642'],['11458986.0'],['0.056157816']
['7895.3154'],['10003781.0'],['0.04941469']
['7384.1367'],['10320527.0'],['0.05036533']
['7546.977'],['8923095.0'],['0.04206154']
['8386.9795'],['11582602.0'],['0.054682385']
['6432.0356'],['10595719.0'],['0.051489253']
['7205.384'],['10808563.0'],['0.052823804']
['6421.345'],['11536527.0'],['0.05560497']
['6154.177'],['6428913.5'],['0.031751923']
['4162.1157'],['2359466.0'],['0.016236976']
['3691.7366'],['1690517.4'],['0.013423426']
['4288.1514'],['963878.7'],['0.0105135115']
['2870.9817'],['778662.7'],['0.009731561']
['2831.926'],['1041668.2'],['0.0105135115']
['2523.7815'],['1041668.2'],['9659688.0']
