['17021.973'],['10108905.0'],['0.047299154']
['20148.426'],['10147859.0'],['0.047762245']
['17320.44'],['9765148.0'],['0.04433292']
['15503.019'],['9891252.0'],['0.04504941']
['15879.108'],['9981430.0'],['0.04676694']
['15362.401'],['9804624.0'],['0.04498141']
['16795.186'],['9926365.0'],['0.046231553']
['16616.889'],['9718600.0'],['0.04326544']
['16032.427'],['9887717.0'],['0.04491335']
['15782.626'],['10200898.0'],['0.049654715']
['17129.842'],['9993475.0'],['0.045827944']
['17940.113'],['10051607.0'],['0.046097215']
['16913.342'],['9859637.0'],['0.045693014']
['15707.175'],['9926221.0'],['0.04663339']
['15779.252'],['10003231.0'],['0.046700187']
['16298.34'],['9891682.0'],['0.045320943']
['15887.2295'],['9996994.0'],['0.047332317']
['16717.701'],['10097396.0'],['0.04786116']
['17942.443'],['10103066.0'],['0.046900287']
['17823.232'],['9757348.0'],['0.042849097']
['16178.531'],['9865366.0'],['0.04487931']
['15816.32'],['9724686.0'],['0.043955475']
['15500.055'],['9960422.0'],['0.04613082']
['16767.957'],['9960422.0'],['9943135.0']
