['19105.18'],['12654354.0'],['0.06267379']
['37562.117'],['7715332.0'],['0.030773519']
['13734.4795'],['9530340.0'],['0.040181868']
['23772.977'],['8134969.0'],['0.03270683']
['22091.795'],['7735642.5'],['0.038635504']
['21803.504'],['6608023.5'],['0.034208205']
['20589.346'],['10280633.0'],['0.04297598']
['21971.326'],['9948303.0'],['0.044920966']
['25897.404'],['9236226.0'],['0.042623334']
['26415.012'],['10676152.0'],['0.04360665']
['24944.291'],['10652844.0'],['0.04681609']
['21824.932'],['8332025.0'],['0.03166476']
['16985.182'],['11685909.0'],['0.04911637']
['26362.047'],['10353104.0'],['0.039669707']
['25833.762'],['12824951.0'],['0.04367641']
['25915.965'],['9104461.0'],['0.035452794']
['24333.326'],['12223706.0'],['0.047877006']
['27355.656'],['10089760.0'],['0.04374609']
['26316.137'],['8551433.0'],['0.040618267']
['20027.63'],['5774224.5'],['0.029791255']
['20254.371'],['7313153.0'],['0.03848668']
['23239.44'],['8558205.0'],['0.040618267']
['22801.422'],['7178899.0'],['0.03389425']
['22837.945'],['7178899.0'],['8697769.0']
