['32007.242'],['19119888.0'],['0.08192394']
['38608.207'],['19401974.0'],['0.07659866']
['26086.059'],['18390204.0'],['0.07632014']
['28448.383'],['18760242.0'],['0.075056724']
['28357.768'],['16998624.0'],['0.07338723']
['28896.543'],['19316598.0'],['0.08234362']
['34869.617'],['18893860.0'],['0.07828034']
['34574.25'],['16333061.0'],['0.07032945']
['30737.213'],['15954794.0'],['0.060840927']
['30119.342'],['17850388.0'],['0.07228195']
['32396.121'],['16048850.0'],['0.067565195']
['32894.168'],['16171808.0'],['0.06934373']
['31360.902'],['18675956.0'],['0.072640754']
['31930.365'],['14001267.0'],['0.059404504']
['30808.637'],['17515388.0'],['0.06868365']
['30399.686'],['16052355.0'],['0.06469608']
['30883.814'],['17120502.0'],['0.06946186']
['32940.95'],['19176946.0'],['0.08182937']
['32176.889'],['18088166.0'],['0.07603551']
['29083.244'],['15863366.0'],['0.0669879']
['16733.53'],['12757096.0'],['0.05178191']
['16014.204'],['17841416.0'],['0.07343592']
['17116.037'],['15864891.0'],['0.06646451']
['18809.469'],['15864891.0'],['9856448.0']
