['45445.434'],['20652234.0'],['0.05667646']
['29534.201'],['13082953.0'],['0.05017597']
['53665.547'],['16483966.0'],['0.05243596']
['49153.742'],['14920771.0'],['0.053478543']
['50290.36'],['17560100.0'],['0.05740994']
['49186.387'],['14179442.0'],['0.050461143']
['50728.684'],['12537958.0'],['0.04801266']
['50199.52'],['10973977.0'],['0.040253174']
['48185.977'],['11742769.0'],['0.041492537']
['24592.127'],['12734208.0'],['0.044460926']
['25168.037'],['10333119.0'],['0.039393812']
['21212.875'],['11246777.0'],['0.0401753']
['21318.133'],['15018106.0'],['0.04960332']
['27739.148'],['15339262.0'],['0.04632473']
['25287.307'],['17087554.0'],['0.050958358']
['23593.469'],['18669102.0'],['0.04917181']
['25224.975'],['16912292.0'],['0.04967506']
['24433.855'],['15035130.0'],['0.04801266']
['23593.469'],['18429892.0'],['0.05613947']
['26704.621'],['14455612.0'],['0.052645333']
['26461.559'],['12286193.0'],['0.041338306']
['23883.4'],['12555727.0'],['0.04302408']
['24725.084'],['13862177.0'],['0.044460926']
['25035.723'],['13862177.0'],['12896340.0']
