['33045.33'],['16845632.0'],['0.047464624']
['37430.188'],['20159824.0'],['0.050282523']
['37806.492'],['18753428.0'],['0.046195507']
['37234.96'],['17244470.0'],['0.045239095']
['34504.24'],['19181570.0'],['0.049552422']
['34644.81'],['18445146.0'],['0.047845267']
['34112.246'],['19346298.0'],['0.048812155']
['33465.414'],['19713512.0'],['0.05156125']
['35363.605'],['18301452.0'],['0.047300696']
['30946.877'],['18558094.0'],['0.04702641']
['31044.387'],['20373596.0'],['0.05469209']
['34448.574'],['21573082.0'],['0.05901991']
['35673.99'],['18175004.0'],['0.045747384']
['33455.14'],['19725482.0'],['0.052313283']
['34558.266'],['19247174.0'],['0.052263502']
['35961.26'],['21541088.0'],['0.06143153']
['38119.445'],['19479048.0'],['0.05140948']
['35266.0'],['19189056.0'],['0.051002532']
['36342.914'],['17071640.0'],['0.045295794']
['34785.418'],['18395210.0'],['0.048758887']
['36061.34'],['18183144.0'],['0.05017884']
['37373.695'],['17476738.0'],['0.046362653']
['35438.785'],['17404234.0'],['0.048061606']
['36352.863'],['17404234.0'],['17522412.0']
