['4712.7295'],['3510763.2'],['0.024760425']
['7551.5464'],['2655348.0'],['0.018765891']
['3123.4146'],['4119600.0'],['0.02333042']
['5187.3477'],['3595290.0'],['0.025183067']
['5748.6978'],['3666444.5'],['0.023487614']
['5336.416'],['3670193.5'],['0.026494753']
['5832.2837'],['2849066.2'],['0.025389276']
['4006.0366'],['3680979.2'],['0.025922747']
['5282.9966'],['4454622.0'],['0.027154239']
['5411.8164'],['4665315.0'],['0.027326668']
['5211.742'],['3350388.2'],['0.021049779']
['3762.912'],['2520119.0'],['0.019843435']
['3233.0864'],['2972023.2'],['0.019938793']
['4360.4478'],['4551852.5'],['0.02424994']
['5055.0146'],['3844601.5'],['0.022100257']
['4921.4136'],['3753810.5'],['0.02372044']
['5172.065'],['4083804.0'],['0.024902826']
['4554.244'],['3703855.2'],['0.021756733']
['3549.387'],['2755108.0'],['0.02022229']
['3164.7842'],['4209139.5'],['0.023251226']
['5340.1646'],['5457175.0'],['0.027771166']
['3662.9663'],['3423783.0'],['0.0205943']
['4101.853'],['3623817.0'],['0.019064998']
['3738.9045'],['3623817.0'],['4279759.0']
