['95919.164'],['33596536.0'],['0.10462593']
['85054.03'],['30121012.0'],['0.0919388']
['85600.3'],['28197170.0'],['0.089694574']
['91589.875'],['27492542.0'],['0.08621339']
['90280.43'],['29811620.0'],['0.095426396']
['90947.5'],['29031102.0'],['0.088804044']
['94043.625'],['33193236.0'],['0.10023612']
['94722.62'],['25575742.0'],['0.09260197']
['91448.18'],['29109202.0'],['0.09478421']
['90475.984'],['26078336.0'],['0.08653865']
['93980.42'],['31361950.0'],['0.09531116']
['91076.59'],['33525854.0'],['0.10372356']
['86655.26'],['29769920.0'],['0.08571962']
['94088.35'],['30483474.0'],['0.09324733']
['91725.7'],['28895196.0'],['0.09213963']
['95423.56'],['31391404.0'],['0.09588062']
['98624.56'],['28340028.0'],['0.0877306']
['95370.45'],['30324488.0'],['0.097438306']
['96895.41'],['27065234.0'],['0.08613159']
['87627.76'],['23292732.0'],['0.07932378']
['86870.234'],['28178764.0'],['0.08865298']
['89570.086'],['30705330.0'],['0.09670356']
['90224.53'],['29616018.0'],['0.09460549']
['90812.5'],['29616018.0'],['32777360.0']
