['36599.89'],['34638780.0'],['0.13259777']
['40313.94'],['25269606.0'],['0.07358752']
['34652.95'],['26083138.0'],['0.079409085']
['34993.11'],['24582654.0'],['0.07063847']
['32709.574'],['24940254.0'],['0.07381925']
['36331.77'],['23734050.0'],['0.06954554']
['34352.027'],['23168498.0'],['0.06671923']
['35303.473'],['26483696.0'],['0.07497553']
['35658.453'],['26839480.0'],['0.074205115']
['35547.83'],['22034154.0'],['0.060276076']
['31962.521'],['19631586.0'],['0.053880006']
['35422.535'],['22393344.0'],['0.057132356']
['38341.508'],['18767302.0'],['0.049196396']
['36372.504'],['21914288.0'],['0.05526572']
['36267.645'],['21322420.0'],['0.056159627']
['37568.145'],['26397842.0'],['0.06585105']
['37289.07'],['25333520.0'],['0.06331327']
['37435.023'],['27953290.0'],['0.067978196']
['38412.85'],['24719170.0'],['0.06203757']
['39637.508'],['19628110.0'],['0.0512577']
['37815.25'],['18666772.0'],['0.051093202']
['37131.918'],['16779586.0'],['0.044873398']
['36252.42'],['18082194.0'],['0.047622394']
['34924.07'],['18082194.0'],['24934492.0']
